variant_id,card_id,variant
23515,g1-72,Reverse Holofoil
23516,bw6-60,Reverse Holofoil
23518,sm5-117,Reverse Holofoil
23529,xy8-10,Reverse Holofoil
23532,dp3-25,Reverse Holofoil
23533,ex13-5,Reverse Holofoil
23535,sv1-187,Reverse Holofoil
23537,sv2-3,Reverse Holofoil
23541,ex7-57,Reverse Holofoil
23542,swsh12pt5-109,Reverse Holofoil
23544,sm11-200,Reverse Holofoil
23545,sm8-131,Reverse Holofoil
23547,hgss2-77,Reverse Holofoil
23548,hgss1-61,Reverse Holofoil
23552,pl2-79,Reverse Holofoil
23554,ex6-12,Reverse Holofoil
23556,bw8-69,Reverse Holofoil
23558,sm8-162,Reverse Holofoil
23559,sv5-49,Reverse Holofoil
23560,xy5-126,Reverse Holofoil
23561,xy11-59,Reverse Holofoil
23562,ecard3-68,Reverse Holofoil
23568,sm9-78,Reverse Holofoil
23571,sm3-53,Reverse Holofoil
23572,sm5-69,Reverse Holofoil
23573,swsh3-176,Reverse Holofoil
23576,sv5-7,Reverse Holofoil
23580,ex7-36,Reverse Holofoil
23581,sv2-108,Reverse Holofoil
23582,sv8pt5-103,Reverse Holofoil
23588,ex7-7,Reverse Holofoil
23591,sv10-47,Reverse Holofoil
23596,hgss3-5,Reverse Holofoil
23605,dp4-44,Reverse Holofoil
23606,sm11-149,Reverse Holofoil
23609,sv6-60,Reverse Holofoil
23612,swsh4-46,Reverse Holofoil
23616,ex2-87,Reverse Holofoil
23617,swsh5-10,Reverse Holofoil
23618,xy4-45,Reverse Holofoil
23622,dp7-53,Reverse Holofoil
23625,sv3-93,Reverse Holofoil
23629,dp3-9,Reverse Holofoil
23630,g1-50,Reverse Holofoil
23632,sm75-35,Reverse Holofoil
23634,sm5-41,Reverse Holofoil
23635,bw10-50,Reverse Holofoil
23638,ex9-62,Reverse Holofoil
23641,swsh10-61,Reverse Holofoil
23642,xy8-55,Reverse Holofoil
23648,swsh35-39,Reverse Holofoil
23649,ex1-3,Reverse Holofoil
23650,sv10-2,Reverse Holofoil
23652,bw7-29,Reverse Holofoil
23654,bp-1,Reverse Holofoil
23655,sv8pt5-114,Reverse Holofoil
23668,ex14-11,Reverse Holofoil
23669,swsh1-5,Reverse Holofoil
23673,xy1-116,Reverse Holofoil
23675,pl2-70,Reverse Holofoil
23676,swsh9-35,Reverse Holofoil
23679,bw4-33,Reverse Holofoil
23682,sv1-163,Reverse Holofoil
23683,swsh12pt5-106,Reverse Holofoil
23685,ex13-46,Reverse Holofoil
23691,sv8-72,Reverse Holofoil
23694,pl3-40,Reverse Holofoil
23697,bw5-20,Reverse Holofoil
23699,xy11-37,Reverse Holofoil
23701,swsh12pt5-138,Reverse Holofoil
23703,sv1-48,Reverse Holofoil
23706,sv1-31,Reverse Holofoil
23708,ex9-36,Reverse Holofoil
23713,swsh12pt5-82,Reverse Holofoil
23715,dp1-76,Reverse Holofoil
23716,xy4-27,Reverse Holofoil
23717,bw5-58,Reverse Holofoil
23718,dp1-81,Reverse Holofoil
23719,pl2-73,Reverse Holofoil
23720,zsv10pt5-63,Reverse Holofoil
23721,sm7-128,Reverse Holofoil
23722,sm75-10,Reverse Holofoil
23723,dp6-66,Reverse Holofoil
23726,pl3-17,Reverse Holofoil
23728,sv7-60,Reverse Holofoil
23729,sv2-76,Reverse Holofoil
23730,sv10-22,Reverse Holofoil
23733,sm8-111,Reverse Holofoil
23736,swsh12pt5-136,Reverse Holofoil
23738,dp3-31,Reverse Holofoil
23739,sv8-187,Reverse Holofoil
23741,sv5-19,Reverse Holofoil
23742,sm3-13,Reverse Holofoil
23743,me1-34,Reverse Holofoil
23744,sv10-138,Reverse Holofoil
23748,ex6-46,Reverse Holofoil
23749,sv9-41,Reverse Holofoil
23751,ex10-4,Reverse Holofoil
23754,ex2-78,Reverse Holofoil
23757,sm3-23,Reverse Holofoil
23758,swsh6-106,Reverse Holofoil
23761,sv3pt5-5,Reverse Holofoil
23767,swsh7-140,Reverse Holofoil
23768,swsh1-69,Reverse Holofoil
23770,xy10-78,Reverse Holofoil
23771,ecard1-36,Reverse Holofoil
23777,bw1-8,Reverse Holofoil
23783,swsh5-92,Reverse Holofoil
23788,xy2-89,Reverse Holofoil
23790,swsh10-77,Reverse Holofoil
23794,sm8-57,Reverse Holofoil
23795,swsh9-3,Reverse Holofoil
23796,ecard1-58,Reverse Holofoil
23798,swsh5-134,Reverse Holofoil
23803,ecard1-21,Reverse Holofoil
23805,sv1-23,Reverse Holofoil
23809,sv3-115,Reverse Holofoil
23815,ex16-73,Reverse Holofoil
23816,ex12-29,Reverse Holofoil
23820,sv2-24,Reverse Holofoil
23824,sm11-213,Reverse Holofoil
23828,sv10-164,Reverse Holofoil
23831,sm11-31,Reverse Holofoil
23834,sm12-39,Reverse Holofoil
23840,bw10-42,Reverse Holofoil
23846,dp1-38,Reverse Holofoil
23847,xy8-24,Reverse Holofoil
23849,bw5-57,Reverse Holofoil
23850,sm11-18,Reverse Holofoil
23854,xy8-39,Reverse Holofoil
23855,dp3-26,Reverse Holofoil
23857,sv10-160,Reverse Holofoil
23859,hgss2-52,Reverse Holofoil
23864,swsh5-126,Reverse Holofoil
23866,ex3-46,Reverse Holofoil
23869,sm10-4,Reverse Holofoil
23873,sm5-55,Reverse Holofoil
23874,hgss1-25,Reverse Holofoil
23876,swsh35-11,Reverse Holofoil
23878,ex3-59,Reverse Holofoil
23882,sv3pt5-41,Reverse Holofoil
23885,bw7-122,Reverse Holofoil
23887,bw3-58,Reverse Holofoil
23891,dp5-81,Reverse Holofoil
23897,sv2-22,Reverse Holofoil
23898,swsh9-38,Reverse Holofoil
23899,sv8-141,Reverse Holofoil
23905,sv10-29,Reverse Holofoil
23906,sv8-58,Reverse Holofoil
23908,ex4-81,Reverse Holofoil
23909,ecard1-124,Reverse Holofoil
23911,dp2-9,Reverse Holofoil
23912,ex12-63,Reverse Holofoil
23913,sv10-153,Reverse Holofoil
23915,sm5-68,Reverse Holofoil
23916,sm11-89,Reverse Holofoil
23918,pl3-24,Reverse Holofoil
23920,swsh8-204,Reverse Holofoil
23924,g1-30,Reverse Holofoil
23925,xy11-73,Reverse Holofoil
23927,ex11-91,Reverse Holofoil
23929,sm10-47,Reverse Holofoil
23930,swsh7-131,Reverse Holofoil
23931,ex6-18,Reverse Holofoil
23933,swsh45-13,Reverse Holofoil
23935,swsh6-61,Reverse Holofoil
23937,sv5-29,Reverse Holofoil
23941,bw11-93,Reverse Holofoil
23942,ex16-39,Reverse Holofoil
23947,sm6-54,Reverse Holofoil
23959,swsh10-36,Reverse Holofoil
23962,sv5-103,Reverse Holofoil
23965,xy1-14,Reverse Holofoil
23966,sv2-7,Reverse Holofoil
23970,sv4pt5-15,Reverse Holofoil
23971,sm12-186,Reverse Holofoil
23973,ex5-52,Reverse Holofoil
23975,sv9-2,Reverse Holofoil
23978,ex2-46,Reverse Holofoil
23979,bw8-46,Reverse Holofoil
23980,sv5-106,Reverse Holofoil
23983,sm6-23,Reverse Holofoil
23989,sv6pt5-45,Reverse Holofoil
23990,dp2-71,Reverse Holofoil
23992,sv8-95,Reverse Holofoil
23994,sv3pt5-125,Reverse Holofoil
23995,sv8pt5-13,Reverse Holofoil
23996,sv3-195,Reverse Holofoil
24000,col1-71,Reverse Holofoil
24002,bw1-23,Reverse Holofoil
24003,xy11-29,Reverse Holofoil
24006,bw3-32,Reverse Holofoil
24007,ecard2-91,Reverse Holofoil
24008,xy1-15,Reverse Holofoil
24017,sm3-3,Reverse Holofoil
24019,sv6-9,Reverse Holofoil
24020,sm8-46,Reverse Holofoil
24021,sv10-124,Reverse Holofoil
24022,sm1-39,Reverse Holofoil
24024,swsh7-82,Reverse Holofoil
24025,bw10-86,Reverse Holofoil
24027,swsh6-142,Reverse Holofoil
24028,pl4-46,Reverse Holofoil
24030,sm7-74,Reverse Holofoil
24031,xy8-56,Reverse Holofoil
24035,sv3pt5-113,Reverse Holofoil
24036,xy1-119,Reverse Holofoil
24037,ecard1-4,Reverse Holofoil
24038,xy9-109,Reverse Holofoil
24039,sv8-100,Reverse Holofoil
24043,swsh8-115,Reverse Holofoil
24045,xy7-49,Reverse Holofoil
24047,sm8-194,Reverse Holofoil
24049,hgss1-42,Reverse Holofoil
24050,ex12-53,Reverse Holofoil
24051,sm1-25,Reverse Holofoil
24053,dp3-118,Reverse Holofoil
24054,sv9-47,Reverse Holofoil
24056,ex3-49,Reverse Holofoil
24063,sm11-36,Reverse Holofoil
24068,hgss1-56,Reverse Holofoil
24070,swsh1-157,Reverse Holofoil
24071,sv1-61,Reverse Holofoil
24072,ex9-66,Reverse Holofoil
24074,ex13-43,Reverse Holofoil
24076,bw4-26,Reverse Holofoil
24077,base6-33,Reverse Holofoil
24080,sm9-44,Reverse Holofoil
24086,ex5-59,Reverse Holofoil
24087,swsh1-43,Reverse Holofoil
24088,xy1-63,Reverse Holofoil
24090,sv1-122,Reverse Holofoil
24093,bw2-87,Reverse Holofoil
24097,sm7-25,Reverse Holofoil
24098,swsh7-108,Reverse Holofoil
24101,sv7-129,Reverse Holofoil
24105,bw8-39,Reverse Holofoil
24108,sv3pt5-106,Reverse Holofoil
24112,xy4-77,Reverse Holofoil
24113,g1-3,Reverse Holofoil
24116,ecard3-126,Reverse Holofoil
24117,hgss3-24,Reverse Holofoil
24119,bw2-60,Reverse Holofoil
24120,bw8-63,Reverse Holofoil
24121,ex4-25,Reverse Holofoil
24123,sm35-12,Reverse Holofoil
24124,swsh6-60,Reverse Holofoil
24126,sm1-60,Reverse Holofoil
24127,ex3-41,Reverse Holofoil
24133,sm7-126,Reverse Holofoil
24134,bw9-20,Reverse Holofoil
24138,swsh10-85,Reverse Holofoil
24141,dp1-100,Reverse Holofoil
24142,ex4-45,Reverse Holofoil
24143,sv8-167,Reverse Holofoil
24145,sm10-156,Reverse Holofoil
24147,sm9-92,Reverse Holofoil
24148,sm4-43,Reverse Holofoil
24149,sm5-42,Reverse Holofoil
24150,ex14-19,Reverse Holofoil
24151,sv10-11,Reverse Holofoil
24152,swsh5-4,Reverse Holofoil
24153,swsh3-10,Reverse Holofoil
24154,rsv10pt5-15,Reverse Holofoil
24155,bw4-32,Reverse Holofoil
24156,swsh8-18,Reverse Holofoil
24157,sm11-116,Reverse Holofoil
24163,bw9-40,Reverse Holofoil
24164,dp7-20,Reverse Holofoil
24165,swsh9-46,Reverse Holofoil
24169,xy12-10,Reverse Holofoil
24171,sv2-73,Reverse Holofoil
24172,xy4-85,Reverse Holofoil
24176,sv3pt5-37,Reverse Holofoil
24178,xy3-50,Reverse Holofoil
24179,ex7-37,Reverse Holofoil
24180,sv9-7,Reverse Holofoil
24181,xy4-12,Reverse Holofoil
24182,sv10-15,Reverse Holofoil
24183,hgss4-16,Reverse Holofoil
24184,swsh2-109,Reverse Holofoil
24185,sv3-157,Reverse Holofoil
24187,sv3-190,Reverse Holofoil
24191,xy12-20,Reverse Holofoil
24192,sv6pt5-56,Reverse Holofoil
24193,ex12-7,Reverse Holofoil
24195,bw4-56,Reverse Holofoil
24197,pl3-65,Reverse Holofoil
24201,swsh1-156,Reverse Holofoil
24204,ex12-20,Reverse Holofoil
24205,sv7-107,Reverse Holofoil
24206,sm10-103,Reverse Holofoil
24209,swsh2-62,Reverse Holofoil
24210,bw7-12,Reverse Holofoil
24211,sm5-111,Reverse Holofoil
24212,ex8-94,Reverse Holofoil
24214,sv8pt5-44,Reverse Holofoil
24215,sm3-112,Reverse Holofoil
24218,bw6-110,Reverse Holofoil
24219,dp4-33,Reverse Holofoil
24224,bw11-50,Reverse Holofoil
24225,xy8-19,Reverse Holofoil
24226,sv3-168,Reverse Holofoil
24227,swsh8-216,Reverse Holofoil
24229,sm1-132,Reverse Holofoil
24230,bw8-22,Reverse Holofoil
24235,swsh6-17,Reverse Holofoil
24236,sv1-12,Reverse Holofoil
24237,xy12-55,Reverse Holofoil
24240,xy5-42,Reverse Holofoil
24244,sm8-109,Reverse Holofoil
24245,sv2-100,Reverse Holofoil
24250,sm2-59,Reverse Holofoil
24252,ex8-21,Reverse Holofoil
24253,sv10-28,Reverse Holofoil
24257,sv5-53,Reverse Holofoil
24262,swsh35-41,Reverse Holofoil
24265,me1-81,Reverse Holofoil
24267,ex8-37,Reverse Holofoil
24270,swsh7-22,Reverse Holofoil
24271,swsh6-96,Reverse Holofoil
24272,zsv10pt5-76,Reverse Holofoil
24274,sm2-90,Reverse Holofoil
24284,swsh12-37,Reverse Holofoil
24287,zsv10pt5-13,Reverse Holofoil
24291,ex7-59,Reverse Holofoil
24292,xy2-31,Reverse Holofoil
24293,sv5-46,Reverse Holofoil
24294,hgss2-70,Reverse Holofoil
24297,swsh8-24,Reverse Holofoil
24300,ex5-36,Reverse Holofoil
24301,swsh12pt5-9,Reverse Holofoil
24303,swsh6-19,Reverse Holofoil
24305,bw10-27,Reverse Holofoil
24308,sv1-20,Reverse Holofoil
24313,xy4-84,Reverse Holofoil
24317,dp4-56,Reverse Holofoil
24318,dp1-4,Reverse Holofoil
24323,sm4-71,Reverse Holofoil
24324,sm7-116,Reverse Holofoil
24329,me1-42,Reverse Holofoil
24336,bw10-47,Reverse Holofoil
24337,bw6-116,Reverse Holofoil
24339,zsv10pt5-14,Reverse Holofoil
24340,ecard2-61,Reverse Holofoil
24352,swsh12-67,Reverse Holofoil
24354,bw2-93,Reverse Holofoil
24356,sv8-26,Reverse Holofoil
24357,sv9-14,Reverse Holofoil
24358,swsh8-225,Reverse Holofoil
24363,swsh8-215,Reverse Holofoil
24366,swsh5-58,Reverse Holofoil
24368,swsh12pt5-111,Reverse Holofoil
24373,ecard3-80,Reverse Holofoil
24374,swsh10-4,Reverse Holofoil
24378,ex12-73,Reverse Holofoil
24382,xy2-56,Reverse Holofoil
24384,sv9-26,Reverse Holofoil
24395,sm8-64,Reverse Holofoil
24397,sm7-69,Reverse Holofoil
24400,ex1-106,Reverse Holofoil
24401,bw7-112,Reverse Holofoil
24403,bw5-55,Reverse Holofoil
24407,sv8-75,Reverse Holofoil
24413,swsh12-116,Reverse Holofoil
24414,ex14-72,Reverse Holofoil
24415,bw6-94,Reverse Holofoil
24417,ex11-76,Reverse Holofoil
24419,swsh9-132,Reverse Holofoil
24421,ex3-78,Reverse Holofoil
24425,dp7-50,Reverse Holofoil
24427,swsh5-37,Reverse Holofoil
24429,sv10-155,Reverse Holofoil
24432,dp4-42,Reverse Holofoil
24433,sv10-76,Reverse Holofoil
24437,swsh3-51,Reverse Holofoil
24439,rsv10pt5-43,Reverse Holofoil
24444,xy9-44,Reverse Holofoil
24450,swsh12pt5-69,Reverse Holofoil
24452,hgss4-64,Reverse Holofoil
24458,swsh7-25,Reverse Holofoil
24460,sv3pt5-69,Reverse Holofoil
24464,sm9-98,Reverse Holofoil
24465,ecard2-34,Reverse Holofoil
24466,swsh3-55,Reverse Holofoil
24471,bw1-90,Reverse Holofoil
24472,sv1-135,Reverse Holofoil
24473,sv5-5,Reverse Holofoil
24476,sv5-134,Reverse Holofoil
24477,ex1-85,Reverse Holofoil
24480,ex7-35,Reverse Holofoil
24482,bw9-66,Reverse Holofoil
24483,sv8pt5-7,Reverse Holofoil
24484,dp5-35,Reverse Holofoil
24486,ex2-1,Reverse Holofoil
24488,ex6-70,Reverse Holofoil
24493,swsh3-44,Reverse Holofoil
24500,hgss1-101,Reverse Holofoil
24501,ex4-28,Reverse Holofoil
24502,zsv10pt5-70,Reverse Holofoil
24503,swsh2-162,Reverse Holofoil
24508,sv7-70,Reverse Holofoil
24509,ecard2-130,Reverse Holofoil
24514,swsh10-121,Reverse Holofoil
24516,xy3-56,Reverse Holofoil
24519,bw3-33,Reverse Holofoil
24520,sm8-92,Reverse Holofoil
24521,sv8pt5-88,Reverse Holofoil
24526,xy11-17,Reverse Holofoil
24528,sv2-51,Reverse Holofoil
24529,swsh1-130,Reverse Holofoil
24531,swsh6-107,Reverse Holofoil
24532,hgss4-44,Reverse Holofoil
24534,xy4-11,Reverse Holofoil
24538,dp2-44,Reverse Holofoil
24539,sv6-65,Reverse Holofoil
24542,sm12-58,Reverse Holofoil
24547,sv4pt5-67,Reverse Holofoil
24549,hgss2-47,Reverse Holofoil
24550,xy4-14,Reverse Holofoil
24552,dp3-95,Reverse Holofoil
24554,dp4-85,Reverse Holofoil
24555,sm5-50,Reverse Holofoil
24560,pl1-4,Reverse Holofoil
24561,sv6pt5-35,Reverse Holofoil
24562,col1-79,Reverse Holofoil
24566,bw3-93,Reverse Holofoil
24567,sm11-189,Reverse Holofoil
24571,sm11-175,Reverse Holofoil
24575,sv9-27,Reverse Holofoil
24577,ex9-82,Reverse Holofoil
24578,sm3-14,Reverse Holofoil
24580,sv4-80,Reverse Holofoil
24582,bw1-24,Reverse Holofoil
24587,bw10-62,Reverse Holofoil
24588,swsh9-85,Reverse Holofoil
24592,ex4-64,Reverse Holofoil
24595,hgss4-19,Reverse Holofoil
24596,hgss2-61,Reverse Holofoil
24608,hgss2-14,Reverse Holofoil
24609,xy10-2,Reverse Holofoil
24612,sm5-110,Reverse Holofoil
24613,bw2-49,Reverse Holofoil
24619,ex7-3,Reverse Holofoil
24620,sv10-54,Reverse Holofoil
24629,col1-49,Reverse Holofoil
24636,base6-95,Reverse Holofoil
24638,pl1-18,Reverse Holofoil
24639,col1-36,Reverse Holofoil
24640,ex3-25,Reverse Holofoil
24642,sv1-115,Reverse Holofoil
24643,swsh3-38,Reverse Holofoil
24645,dp3-48,Reverse Holofoil
24650,sm35-54,Reverse Holofoil
24656,ex15-18,Reverse Holofoil
24665,ex8-79,Reverse Holofoil
24672,xy8-45,Reverse Holofoil
24674,dp1-23,Reverse Holofoil
24675,sv1-140,Reverse Holofoil
24677,base6-88,Reverse Holofoil
24678,bw2-76,Reverse Holofoil
24680,sv10-38,Reverse Holofoil
24683,sv6-50,Reverse Holofoil
24685,sv4-53,Reverse Holofoil
24689,pl3-11,Reverse Holofoil
24696,sv2-57,Reverse Holofoil
24697,sv3pt5-127,Reverse Holofoil
24698,ex16-57,Reverse Holofoil
24699,sm11-94,Reverse Holofoil
24701,xy2-4,Reverse Holofoil
24703,sm3-22,Reverse Holofoil
24708,dp1-110,Reverse Holofoil
24709,sv3pt5-91,Reverse Holofoil
24711,sv10-34,Reverse Holofoil
24712,sm4-72,Reverse Holofoil
24717,me1-90,Reverse Holofoil
24720,swsh12-30,Reverse Holofoil
24723,dp7-40,Reverse Holofoil
24724,xy1-26,Reverse Holofoil
24725,swsh2-20,Reverse Holofoil
24727,dp2-55,Reverse Holofoil
24732,ex4-18,Reverse Holofoil
24735,swsh6-115,Reverse Holofoil
24737,xy3-81,Reverse Holofoil
24738,ex12-3,Reverse Holofoil
24739,sm1-97,Reverse Holofoil
24742,dp1-46,Reverse Holofoil
24743,pl3-14,Reverse Holofoil
24746,ex2-86,Reverse Holofoil
24748,sv1-67,Reverse Holofoil
24751,ex7-92,Reverse Holofoil
24752,sm1-101,Reverse Holofoil
24755,sm1-64,Reverse Holofoil
24757,swsh7-17,Reverse Holofoil
24760,swsh12-121,Reverse Holofoil
24761,ex7-91,Reverse Holofoil
24762,pl4-78,Reverse Holofoil
24765,xy9-103,Reverse Holofoil
24766,sv7-100,Reverse Holofoil
24767,xy2-60,Reverse Holofoil
24771,xy4-54,Reverse Holofoil
24778,bw3-74,Reverse Holofoil
24779,ex10-23,Reverse Holofoil
24780,bw11-17,Reverse Holofoil
24783,xy4-48,Reverse Holofoil
24790,ex2-69,Reverse Holofoil
24792,pl4-43,Reverse Holofoil
24793,sm5-81,Reverse Holofoil
24800,swsh6-138,Reverse Holofoil
24801,dp5-66,Reverse Holofoil
24802,sv2-115,Reverse Holofoil
24803,swsh6-32,Reverse Holofoil
24805,sm11-69,Reverse Holofoil
24809,ecard2-138,Reverse Holofoil
24810,sv8pt5-9,Reverse Holofoil
24811,hgss2-25,Reverse Holofoil
24812,pl1-30,Reverse Holofoil
24813,sv8pt5-97,Reverse Holofoil
24815,pl4-41,Reverse Holofoil
24816,sm10-73,Reverse Holofoil
24819,pl4-11,Reverse Holofoil
24821,sv9-65,Reverse Holofoil
24822,swsh12pt5-78,Reverse Holofoil
24823,dp5-71,Reverse Holofoil
24824,sv1-40,Reverse Holofoil
24832,ex6-63,Reverse Holofoil
24833,dp1-50,Reverse Holofoil
24834,xy3-33,Reverse Holofoil
24839,ex4-1,Reverse Holofoil
24842,sv8-98,Reverse Holofoil
24843,sv4pt5-61,Reverse Holofoil
24844,ecard1-113,Reverse Holofoil
24848,dp5-65,Reverse Holofoil
24851,ex12-81,Reverse Holofoil
24853,swsh8-160,Reverse Holofoil
24856,ex13-70,Reverse Holofoil
24859,ex7-27,Reverse Holofoil
24863,bw8-19,Reverse Holofoil
24869,sv5-138,Reverse Holofoil
24870,hgss3-56,Reverse Holofoil
24871,ex10-24,Reverse Holofoil
24872,xy3-44,Reverse Holofoil
24874,xy2-3,Reverse Holofoil
24880,swsh35-28,Reverse Holofoil
24884,me1-76,Reverse Holofoil
24885,swsh9-99,Reverse Holofoil
24887,sm8-161,Reverse Holofoil
24893,swsh2-90,Reverse Holofoil
24894,rsv10pt5-86,Reverse Holofoil
24895,sv1-92,Reverse Holofoil
24898,sv3pt5-116,Reverse Holofoil
24901,rsv10pt5-76,Reverse Holofoil
24903,sv6-22,Reverse Holofoil
24904,xy10-17,Reverse Holofoil
24906,pl4-66,Reverse Holofoil
24908,sm115-63,Reverse Holofoil
24911,sm11-207,Reverse Holofoil
24922,sm3-48,Reverse Holofoil
24924,g1-69,Reverse Holofoil
24929,swsh10-11,Reverse Holofoil
24930,pl2-14,Reverse Holofoil
24935,me1-125,Reverse Holofoil
24936,swsh8-41,Reverse Holofoil
24950,dp4-63,Reverse Holofoil
24952,ecard2-41,Reverse Holofoil
24953,pl3-130,Reverse Holofoil
24954,sm5-114,Reverse Holofoil
24956,sm12-5,Reverse Holofoil
24958,bw8-51,Reverse Holofoil
24963,swsh6-28,Reverse Holofoil
24964,sv8-82,Reverse Holofoil
24969,dp7-48,Reverse Holofoil
24971,swsh3-46,Reverse Holofoil
24973,swsh9-19,Reverse Holofoil
24980,xy6-47,Reverse Holofoil
24982,xy3-88,Reverse Holofoil
24985,sv6pt5-29,Reverse Holofoil
24988,sm11-115,Reverse Holofoil
24989,sv6-85,Reverse Holofoil
24990,bw6-75,Reverse Holofoil
24995,ex4-72,Reverse Holofoil
24998,sv6-111,Reverse Holofoil
25001,ex2-33,Reverse Holofoil
25003,sm10-174,Reverse Holofoil
25005,swsh1-162,Reverse Holofoil
25010,sv4-126,Reverse Holofoil
25011,swsh9-92,Reverse Holofoil
25012,bw8-113,Reverse Holofoil
25013,bw6-66,Reverse Holofoil
25015,bw9-16,Reverse Holofoil
25017,swsh1-112,Reverse Holofoil
25018,sm5-79,Reverse Holofoil
25021,pl4-88,Reverse Holofoil
25023,dp2-74,Reverse Holofoil
25027,pl1-120,Reverse Holofoil
25028,bw6-97,Reverse Holofoil
25033,sv7-61,Reverse Holofoil
25037,sm7-79,Reverse Holofoil
25038,dp1-17,Reverse Holofoil
25039,xy5-57,Reverse Holofoil
25040,me2-6,Reverse Holofoil
25047,sv3pt5-111,Reverse Holofoil
25049,sm10-110,Reverse Holofoil
25050,hgss2-3,Reverse Holofoil
25053,ex15-75,Reverse Holofoil
25054,sv5-48,Reverse Holofoil
25055,dp3-43,Reverse Holofoil
25058,swsh10-152,Reverse Holofoil
25064,sv1-155,Reverse Holofoil
25068,pl2-77,Reverse Holofoil
25071,xy7-56,Reverse Holofoil
25074,bw2-38,Reverse Holofoil
25078,xy3-61,Reverse Holofoil
25080,ex8-67,Reverse Holofoil
25081,sm7-45,Reverse Holofoil
25084,dp6-83,Reverse Holofoil
25088,ex15-34,Reverse Holofoil
25092,xy8-53,Reverse Holofoil
25095,ex15-64,Reverse Holofoil
25096,swsh12pt5-12,Reverse Holofoil
25100,sm10-88,Reverse Holofoil
25104,sm8-94,Reverse Holofoil
25107,bw9-21,Reverse Holofoil
25109,rsv10pt5-24,Reverse Holofoil
25110,swsh9-91,Reverse Holofoil
25111,sm7-78,Reverse Holofoil
25115,swsh8-208,Reverse Holofoil
25118,xy1-66,Reverse Holofoil
25120,hgss1-44,Reverse Holofoil
25123,bw2-70,Reverse Holofoil
25125,sv8pt5-2,Reverse Holofoil
25129,sv6-34,Reverse Holofoil
25131,swsh5-120,Reverse Holofoil
25132,sv3pt5-22,Reverse Holofoil
25137,rsv10pt5-78,Reverse Holofoil
25142,swsh4-39,Reverse Holofoil
25146,ex11-60,Reverse Holofoil
25150,swsh7-127,Reverse Holofoil
25152,base6-53,Reverse Holofoil
25153,sm11-46,Reverse Holofoil
25155,swsh4-13,Reverse Holofoil
25156,ecard3-77,Reverse Holofoil
25165,base6-104,Reverse Holofoil
25166,ex13-76,Reverse Holofoil
25168,sm6-85,Reverse Holofoil
25169,xy5-11,Reverse Holofoil
25171,xy9-101,Reverse Holofoil
25172,swsh9-80,Reverse Holofoil
25178,sm10-17,Reverse Holofoil
25179,swsh10-150,Reverse Holofoil
25181,sv6-10,Reverse Holofoil
25185,pl1-15,Reverse Holofoil
25188,sm1-53,Reverse Holofoil
25189,ex10-55,Reverse Holofoil
25192,ex2-5,Reverse Holofoil
25195,sv7-111,Reverse Holofoil
25198,zsv10pt5-64,Reverse Holofoil
25202,ex16-37,Reverse Holofoil
25208,ex1-88,Reverse Holofoil
25209,bw9-87,Reverse Holofoil
25212,ex13-85,Reverse Holofoil
25215,swsh35-24,Reverse Holofoil
25221,xy4-57,Reverse Holofoil
25225,sv4-105,Reverse Holofoil
25229,swsh8-213,Reverse Holofoil
25230,sm2-11,Reverse Holofoil
25232,sv2-41,Reverse Holofoil
25233,sm4-47,Reverse Holofoil
25235,me2-72,Reverse Holofoil
25241,xy3-19,Reverse Holofoil
25243,dp6-134,Reverse Holofoil
25246,sv5-95,Reverse Holofoil
25248,sm1-55,Reverse Holofoil
25249,swsh6-136,Reverse Holofoil
25251,bw6-5,Reverse Holofoil
25254,bw9-65,Reverse Holofoil
25256,dp6-89,Reverse Holofoil
25258,ex16-54,Reverse Holofoil
25259,swsh2-54,Reverse Holofoil
25264,col1-58,Reverse Holofoil
25266,sv3-151,Reverse Holofoil
25271,sv10-94,Reverse Holofoil
25273,pl3-4,Reverse Holofoil
25275,ex2-90,Reverse Holofoil
25280,swsh9-94,Reverse Holofoil
25286,swsh4-67,Reverse Holofoil
25289,bw1-1,Reverse Holofoil
25293,sm2-37,Reverse Holofoil
25295,bw1-96,Reverse Holofoil
25296,swsh2-94,Reverse Holofoil
25301,sm12-100,Reverse Holofoil
25303,sm9-116,Reverse Holofoil
25309,sv4-164,Reverse Holofoil
25310,sv4-13,Reverse Holofoil
25312,hgss2-24,Reverse Holofoil
25320,rsv10pt5-70,Reverse Holofoil
25321,swsh6-137,Reverse Holofoil
25322,sv3pt5-74,Reverse Holofoil
25323,xy8-23,Reverse Holofoil
25324,ex16-14,Reverse Holofoil
25327,sm1-26,Reverse Holofoil
25328,swsh12-43,Reverse Holofoil
25331,dp1-29,Reverse Holofoil
25333,sv10-91,Reverse Holofoil
25334,sv6pt5-49,Reverse Holofoil
25337,base6-105,Reverse Holofoil
25338,xy4-90,Reverse Holofoil
25339,xy5-41,Reverse Holofoil
25340,xy7-26,Reverse Holofoil
25341,pgo-32,Reverse Holofoil
25345,swsh35-37,Reverse Holofoil
25347,dp1-109,Reverse Holofoil
25349,sv10-73,Reverse Holofoil
25350,ex9-52,Reverse Holofoil
25351,pl2-57,Reverse Holofoil
25353,dp6-21,Reverse Holofoil
25354,rsv10pt5-52,Reverse Holofoil
25355,sv9-149,Reverse Holofoil
25356,ex14-39,Reverse Holofoil
25357,hgss1-82,Reverse Holofoil
