card_id,name,supertype,subtypes,set_id,artist_id,rarity_id
dp2-63,Shieldon,Pokémon,Stage 1,dp2,112,29
dp2-112,Lake Boundary,Trainer,Stadium,dp2,232,29
swshp-SWSH143,Pikachu V,Pokémon,"Basic,V",swshp,12,38
sm8-78,Ampharos,Pokémon,Stage 2,sm8,290,34
swsh3-59,Manectric,Pokémon,Stage 1,swsh3,214,2
xy11-61,Weavile,Pokémon,Stage 1,xy11,73,2
dp2-7,Celebi,Pokémon,Basic,dp2,162,34
swsh3-94,Hippowdon,Pokémon,Stage 1,swsh3,105,2
xy2-77,Pidgeot,Pokémon,Stage 2,xy2,73,2
dp7-73,Skorupi,Pokémon,Basic,dp7,34,21
sv4pt5-181,Murkrow,Pokémon,Basic,sv4pt5,75,31
pl4-68,Makuhita,Pokémon,Basic,pl4,254,21
ex13-84,Trapinch δ,Pokémon,Basic,ex13,163,21
xy2-26,Walrein,Pokémon,Stage 2,xy2,292,2
base3-45,Weezing,Pokémon,Stage 1,base3,108,29
base2-3,Flareon,Pokémon,Stage 1,base2,162,34
sv7-30,Blastoise ex,Pokémon,"Stage 2,ex",sv7,,14
sm4-103,Nihilego-GX,Pokémon,"Basic,GX,Ultra Beast",sm4,76,28
sv4pt5-63,Mabosstiff,Pokémon,Stage 1,sv4pt5,88,2
ecard3-62,Growlithe,Pokémon,Basic,ecard3,30,21
swsh7-69,Swoobat,Pokémon,Stage 1,swsh7,214,29
dp7-63,Larvitar,Pokémon,Basic,dp7,43,21
sv8-57,Pikachu ex,Pokémon,"Basic,Tera,ex",sv8,,14
sv4pt5-43,Houndstone,Pokémon,Stage 1,sv4pt5,112,2
sv8pt5-114,Lacey,Trainer,Supporter,sv8pt5,,29
swshp-SWSH081,Polteageist,Pokémon,Stage 1,swshp,6,38
dp2-61,Sandslash,Pokémon,Stage 1,dp2,191,29
dp6-73,Swellow,Pokémon,Stage 1,dp6,38,29
ex4-94,Suicune ex,Pokémon,"Basic,ex",ex4,232,33
swshp-SWSH140,Pikachu V-UNION,Pokémon,V-UNION,swshp,,38
swsh3-153,Greedent,Pokémon,Stage 1,swsh3,112,2
sv4pt5-187,Kingambit,Pokémon,Stage 2,sv4pt5,317,31
sv6-46,Jynx,Pokémon,Basic,sv6,3,21
dp2-115,Team Galactic's Wager,Trainer,Supporter,dp2,116,29
neo1-105,Recycle Energy,Energy,Special,neo1,350,2
zsv10pt5-120,Elgyem,Pokémon,Basic,zsv10pt5,316,7
xy1-130,Double Colorless Energy,Energy,Special,xy1,76,29
sm35-16,Torracat,Pokémon,Stage 1,sm35,317,21
sv4-124,Roaring Moon ex,Pokémon,"Basic,ex,Ancient",sv4,356,14
ex6-94,Mt. Moon,Trainer,Stadium,ex6,240,29
ecard1-124,Pikachu,Pokémon,Basic,ecard1,191,21
neo1-18,Typhlosion,Pokémon,Stage 2,neo1,116,34
bw3-39,Tynamo,Pokémon,Basic,bw3,292,21
swsh5-10,Durant,Pokémon,Basic,swsh5,183,29
neo2-3,Hitmontop,Pokémon,Basic,neo2,125,34
sv4pt5-223,Squawkabilly ex,Pokémon,"Basic,ex",sv4pt5,336,8
sm9-117,Dratini,Pokémon,Basic,sm9,112,21
zsv10pt5-50,Throh,Pokémon,Basic,zsv10pt5,317,29
ex13-79,Pikachu δ,Pokémon,Basic,ex13,191,21
gym1-27,Lt. Surge's Electabuzz,Pokémon,Basic,gym1,116,2
sm8-180,Life Forest ◇,Trainer,"Stadium,Prism Star",sm8,76,18
dp4-91,Unown [L],Pokémon,Basic,dp4,335,21
swsh9-143,Kindler,Trainer,Supporter,swsh9,75,29
swsh7-26,Tentacool,Pokémon,Basic,swsh7,172,21
bw8-91,Durant,Pokémon,"Basic,Team Plasma",bw8,76,29
me1-68,Sandshrew,Pokémon,Basic,me1,,21
swsh3-183,Scizor V,Pokémon,"Basic,V",swsh3,290,28
sm9-18,Rapidash,Pokémon,Stage 1,sm9,90,29
g1-RC9,Raichu,Pokémon,Stage 1,g1,308,21
base6-34,Pidgeotto,Pokémon,Stage 1,base6,116,2
sv6-201,Blissey ex,Pokémon,"Stage 1,ex",sv6,70,32
sv3pt5-60,Poliwag,Pokémon,Basic,sv3pt5,285,21
sm3-46,Eelektross,Pokémon,Stage 2,sm3,134,2
me2-52,Vibrava,Pokémon,Stage 1,me2,189,21
sm9-29,Magikarp,Pokémon,Basic,sm9,254,21
dp2-62,Sealeo,Pokémon,Stage 1,dp2,112,29
hgss4-57,Bellsprout,Pokémon,Basic,hgss4,198,21
sm6-39,Xurkitree,Pokémon,"Basic,Ultra Beast",sm6,317,2
me2-17,Reshiram,Pokémon,Basic,me2,305,2
sv8pt5-154,Iron Hands ex,Pokémon,"Basic,ex,Future",sv8pt5,,5
pop9-16,Piplup,Pokémon,Basic,pop9,198,21
sv3-158,Dragonair,Pokémon,Stage 1,sv3,6,29
swsh12pt5-89,Aggron,Pokémon,Stage 2,swsh12pt5,376,34
sv5-161,Mist Energy,Energy,Special,sv5,,29
sm3-13,Simisage,Pokémon,Stage 1,sm3,223,29
ecard1-155,Moo-Moo Milk,Trainer,,ecard1,17,21
sma-SV67,Lycanroc-GX,Pokémon,"Stage 1,GX",sma,76,35
sm6-43,Azelf,Pokémon,Basic,sm6,254,29
sv3-85,Togekiss,Pokémon,Stage 2,sv3,365,2
swsh2-164,Poké Ball,Trainer,Item,swsh2,296,29
dp1-4,Empoleon,Pokémon,Stage 2,dp1,240,34
sm8-14,Jumpluff,Pokémon,Stage 2,sm8,117,34
bw10-30,Kyurem-EX,Pokémon,"Basic,EX",bw10,297,33
dp7-55,Bronzor,Pokémon,Basic,dp7,189,21
bw7-137,Computer Search,Trainer,"Item,ACE SPEC",bw7,232,30
me2-98,Piplup,Pokémon,Basic,me2,211,7
ex14-16,Combusken,Pokémon,Stage 1,ex14,38,2
hgss1-99,Pokémon Reversal,Trainer,Item,hgss1,374,29
sm12-161,Jangmo-o,Pokémon,Basic,sm12,17,21
xy6-28,Natu,Pokémon,Basic,xy6,162,21
sv3pt5-24,Arbok ex,Pokémon,"Stage 1,ex",sv3pt5,297,14
sm12-212,Charizard & Braixen-GX,Pokémon,"Basic,TAG TEAM,GX",sm12,76,28
col1-86,Darkness Energy,Energy,Special,col1,79,29
sv5-167,Litten,Pokémon,Basic,sv5,168,7
xy3-88,Battle Reporter,Trainer,Supporter,xy3,317,29
dp3-22,Arcanine,Pokémon,Stage 1,dp3,112,2
swsh12pt5gg-GG35,Leafeon VSTAR,Pokémon,VSTAR,swsh12pt5gg,211,24
neo3-60,Balloon Berry,Trainer,Pokémon Tool,neo3,307,29
sv8-36,Ceruledge ex,Pokémon,"Stage 1,Tera,ex",sv8,,14
swshp-SWSH142,Pikachu V-UNION,Pokémon,V-UNION,swshp,,38
sv6-58,Cramorant,Pokémon,Basic,sv6,140,29
bw10-14,Squirtle,Pokémon,Basic,bw10,340,21
ex6-22,Dugtrio,Pokémon,Stage 1,ex6,163,2
sm12-113,Groudon,Pokémon,Basic,sm12,317,2
sv1-37,Crocalor,Pokémon,Stage 1,sv1,91,29
swshp-SWSH245,Croagunk,Pokémon,Basic,swshp,128,38
col1-26,Granbull,Pokémon,Stage 1,col1,71,2
swsh7-182,Golurk V,Pokémon,"Basic,V,Single Strike",swsh7,145,28
sm12-115,Excadrill,Pokémon,Stage 1,sm12,172,34
sv3-142,Skarmory,Pokémon,Basic,sv3,360,29
ex4-23,Team Magma's Zangoose,Pokémon,Basic,ex4,174,2
swsh10-11,Combee,Pokémon,Basic,swsh10,129,21
sm4-122,Counter Energy,Energy,Special,sm4,,27
me1-161,Mega Absol ex,Pokémon,"Basic,MEGA,ex",me1,,32
bw4-67,Mienfoo,Pokémon,Basic,bw4,198,21
xy2-89,Fiery Torch,Trainer,Item,xy2,334,29
xy6-43,Togepi,Pokémon,Basic,xy6,152,21
xy10-112,Team Rocket's Handiwork,Trainer,Supporter,xy10,75,29
swsh12-104,Golbat,Pokémon,Stage 1,swsh12,277,29
hgss3-55,Makuhita,Pokémon,Basic,hgss3,17,21
sv4pt5-180,Paldean Wooper,Pokémon,Basic,sv4pt5,82,31
sv10-93,Ethan's Sudowoodo,Pokémon,Basic,sv10,140,21
bw5-38,Raikou-EX,Pokémon,"Basic,EX",bw5,298,33
dp6-132,Energy Pickup,Trainer,Item,dp6,79,29
swsh7-120,Flapple,Pokémon,Stage 1,swsh7,277,2
swsh3-186,Kabu,Trainer,Supporter,swsh3,75,28
swsh3-34,Centiskorch VMAX,Pokémon,VMAX,swsh3,76,25
sm12-17,Rowlet,Pokémon,Basic,sm12,43,21
sv3pt5-22,Fearow,Pokémon,Stage 1,sv3pt5,96,29
sv4-20,Pansear,Pokémon,Basic,sv4,46,21
swsh4-38,Chewtle,Pokémon,Basic,swsh4,215,21
swsh1-199,Bede,Trainer,Supporter,swsh1,292,28
sv3pt5-192,Zapdos ex,Pokémon,"Basic,ex",sv3pt5,356,32
sma-SV6,Charmander,Pokémon,Basic,sma,215,9
swsh12pt5gg-GG64,Melony,Trainer,Supporter,swsh12pt5gg,47,28
sm7-162,Bill's Maintenance,Trainer,Supporter,sm7,351,28
xy5-40,Whiscash,Pokémon,Stage 1,xy5,284,29
xy7-14,Entei,Pokémon,Basic,xy7,292,2
swsh12pt5gg-GG18,Magnezone,Pokémon,Stage 2,swsh12pt5gg,266,37
g1-1,Venusaur-EX,Pokémon,"Basic,EX",g1,297,33
sv5-215,Walking Wake ex,Pokémon,"Basic,ex,Ancient",sv5,356,1
dp1-93,Piplup,Pokémon,Basic,dp1,116,21
sm4-14,Camerupt,Pokémon,Stage 1,sm4,277,2
rsv10pt5-75,Herdier,Pokémon,Stage 1,rsv10pt5,129,21
bw6-117,Blend Energy GrassFirePsychicDarkness,Energy,Special,bw6,76,29
dp3-88,Grimer,Pokémon,Basic,dp3,116,21
sm75-19,Magikarp,Pokémon,Basic,sm75,333,21
sm3-98,Shiinotic,Pokémon,Stage 1,sm3,292,2
swsh4-74,Swoobat,Pokémon,Stage 1,swsh4,162,29
mcd22-13,Pangoro,Pokémon,Stage 1,mcd22,12,13
sm1-13,Grubbin,Pokémon,Basic,sm1,340,21
bw8-127,Plasma Energy,Energy,"Special,Team Plasma",bw8,76,29
sm11-16,Lurantis,Pokémon,Stage 1,sm11,305,29
pl3-4,Electivire FB,Pokémon,"Basic,SP",pl3,372,34
sv9-20,Magmar,Pokémon,Basic,sv9,284,21
sv8pt5-85,Fan Rotom,Pokémon,Basic,sv8pt5,,21
sv10-138,Arven's Maschiff,Pokémon,Basic,sv10,40,21
me1-147,Garganacl,Pokémon,Stage 2,me1,,7
xy5-86,Primal Groudon-EX,Pokémon,"MEGA,EX",xy5,76,33
swshp-SWSH235,Dragonite V,Pokémon,"Basic,V",swshp,73,38
sv4-89,Iron Valiant ex,Pokémon,"Basic,ex,Future",sv4,207,14
swsh6-5,Ledian,Pokémon,Stage 1,swsh6,333,29
svp-103,Houndoom ex,Pokémon,"Stage 1,ex",svp,70,38
svp-11,Arcanine,Pokémon,Stage 1,svp,66,38
dp7-61,Finneon,Pokémon,Basic,dp7,162,21
swsh7-165,Treasure Energy,Energy,Special,swsh7,,29
dp1-101,Starly,Pokémon,Basic,dp1,116,21
sv3-89,Mawile,Pokémon,Basic,sv3,131,21
me2-85,Battle Cage,Trainer,Stadium,me2,226,29
sv1-95,Dedenne,Pokémon,Basic,sv1,300,21
neo2-15,Ursaring,Pokémon,Stage 1,neo2,284,34
bwp-BW56,Empoleon,Pokémon,Stage 2,bwp,317,38
ex12-13,Victreebel,Pokémon,Stage 2,ex12,125,34
sv10-12,Crustle,Pokémon,Stage 1,sv10,78,2
sv2-31,Litleo,Pokémon,Basic,sv2,55,21
xyp-XY210,Gym Badge,Trainer,Item,xyp,232,38
ex10-16,Sunflora,Pokémon,Stage 1,ex10,125,34
sv8-56,Chien-Pao,Pokémon,Basic,sv8,,2
bw1-67,Liepard,Pokémon,Stage 1,bw1,108,2
sv8pt5-17,Hearthflame Mask Ogerpon ex,Pokémon,"Basic,Tera,ex",sv8pt5,,14
swsh2-157,Cursed Shovel,Trainer,Pokémon Tool,swsh2,334,29
xy12-23,Poliwag,Pokémon,Basic,xy12,116,21
bw8-11,Maractus,Pokémon,Basic,bw8,90,29
sm11-221,Raichu & Alolan Raichu-GX,Pokémon,"Basic,TAG TEAM,GX",sm11,223,28
sm115-56,Erika's Hospitality,Trainer,Supporter,sm115,351,2
sm8-53,Alolan Vulpix,Pokémon,Basic,sm8,284,21
bw8-128,Dowsing Machine,Trainer,"Item,ACE SPEC",bw8,232,30
sv5-51,Pikachu,Pokémon,Basic,sv5,183,21
neo1-37,Granbull,Pokémon,Stage 1,neo1,116,29
sv6-103,Timburr,Pokémon,Basic,sv6,112,21
sv4pt5-213,Toedscruel ex,Pokémon,"Stage 1,ex",sv4pt5,76,8
xy7-47,Beldum,Pokémon,Basic,xy7,43,21
ex8-28,Whiscash,Pokémon,Stage 1,ex8,189,2
sm11-49,Araquanid,Pokémon,Stage 1,sm11,6,2
ecard1-43,Dragonite,Pokémon,Stage 2,ecard1,162,2
sv9-32,Articuno,Pokémon,Basic,sv9,279,29
swsh12-1,Venonat,Pokémon,Basic,swsh12,333,21
pl4-45,Pelipper,Pokémon,Stage 1,pl4,284,29
sv1-88,Banette ex,Pokémon,"Stage 1,ex",sv1,336,14
sv10-108,Mudsdale,Pokémon,Stage 1,sv10,146,29
me1-89,Nickit,Pokémon,Basic,me1,,21
cel25c-2_A,Blastoise,Pokémon,Stage 2,cel25c,116,12
swsh7-20,Victini,Pokémon,Basic,swsh7,151,34
me1-74,Lunatone,Pokémon,Basic,me1,,2
sv8-146,Vigoroth,Pokémon,Stage 1,sv8,,21
cel25-3,Kyogre,Pokémon,Basic,cel25,66,2
swsh1-206,Snorlax VMAX,Pokémon,VMAX,swsh1,207,20
sv8-178,Jasmine's Gaze,Trainer,Supporter,sv8,,29
swsh12pt5-34,Snorunt,Pokémon,Basic,swsh12pt5,143,21
col1-43,Flaaffy,Pokémon,Stage 1,col1,117,29
neo4-80,Remoraid,Pokémon,Basic,neo4,268,21
ecard2-90,Lickitung,Pokémon,Basic,ecard2,43,21
sm10-39,Poliwrath,Pokémon,Stage 2,sm10,340,2
swsh3-195,Pokémon Breeder's Nurturing,Trainer,Supporter,swsh3,215,20
base4-4,Charizard,Pokémon,Stage 2,base4,108,34
hgss4-74,Psyduck,Pokémon,Basic,hgss4,292,21
swsh6-221,Siebold,Trainer,"Supporter,Rapid Strike",swsh6,37,20
hgss4-81,Venonat,Pokémon,Basic,hgss4,299,21
sm4-69,Escavalier,Pokémon,Stage 1,sm4,162,2
bw11-72,Gothitelle,Pokémon,Stage 2,bw11,73,34
ex2-90,Claw Fossil,Trainer,Item,ex2,232,21
xy11-13,Amoonguss,Pokémon,Stage 1,xy11,116,2
sm7-159,Stakataka-GX,Pokémon,"Basic,GX,Ultra Beast",sm7,76,28
swsh45sv-SV001,Rowlet,Pokémon,Basic,swsh45sv,340,9
ecard2-83,Hoppip,Pokémon,Basic,ecard2,43,21
xy9-91,Stantler,Pokémon,Basic,xy9,254,29
dp6-92,Drifloon,Pokémon,Basic,dp6,125,21
mcd19-9,Onix,Pokémon,Basic,mcd19,108,13
sv7-21,Pansear,Pokémon,Basic,sv7,,21
me1-113,Acerola's Mischief,Trainer,Supporter,me1,,29
bw3-18,Heatmor,Pokémon,Basic,bw3,112,29
bw9-64,Umbreon,Pokémon,"Stage 1,Team Plasma",bw9,76,34
gym2-63,Blaine's Mankey,Pokémon,Basic,gym2,191,21
ex16-67,Torchic,Pokémon,Basic,ex16,108,21
me1-153,Gumshoos,Pokémon,Stage 1,me1,,7
sv3pt5-45,Vileplume,Pokémon,Stage 2,sv3pt5,333,2
swsh45sv-SV110,Lapras V,Pokémon,"Basic,V",swsh45sv,76,16
sv3-228,Charizard ex,Pokémon,"Stage 2,ex,Tera",sv3,76,1
xyp-XY208,Gym Badge,Trainer,Item,xyp,232,38
swsh12pt5-9,Yanmega,Pokémon,Stage 1,swsh12pt5,88,2
sv8-64,Stunfisk,Pokémon,Basic,sv8,,21
swsh11tg-TG05,Pikachu,Pokémon,Basic,swsh11tg,233,37
swsh5-182,Rapid Strike Energy,Energy,"Special,Rapid Strike",swsh5,,27
bw9-43,Nidoran ♂,Pokémon,Basic,bw9,117,21
sv4-126,Jirachi,Pokémon,Basic,sv4,284,21
base2-31,Vileplume,Pokémon,Stage 2,base2,307,2
swshp-SWSH102,Venusaur VMAX,Pokémon,VMAX,swshp,207,38
ex1-88,PokéNav,Trainer,Item,ex1,92,29
dp3-90,Hoppip,Pokémon,Basic,dp3,44,21
sm2-158,Sylveon-GX,Pokémon,"Stage 1,GX",sm2,76,20
me1-2,Ivysaur,Pokémon,Stage 1,me1,,21
ex13-98,δ Rainbow Energy,Energy,Special,ex13,50,29
neo4-113,Shining Tyranitar,Pokémon,Basic,neo4,116,36
sm2-11,Litwick,Pokémon,Basic,sm2,108,21
pl1-63,Silcoon,Pokémon,Stage 1,pl1,271,29
swsh6-102,Seviper,Pokémon,"Basic,Single Strike",swsh6,277,2
np-4,Grovyle,Pokémon,Stage 1,np,198,38
ex10-76,Sunkern,Pokémon,Basic,ex10,125,21
swsh12pt5gg-GG06,Manaphy,Pokémon,Basic,swsh12pt5gg,256,37
xy8-62,Mewtwo-EX,Pokémon,"Basic,EX",xy8,216,33
sm5-159,Glaceon-GX,Pokémon,"Stage 1,GX",sm5,76,20
swsh35-5,Eldegoss V,Pokémon,"Basic,V",swsh35,76,16
sm3-59,Espurr,Pokémon,Basic,sm3,189,21
ex10-57,Gligar,Pokémon,Basic,ex10,108,21
swsh7-139,Fletchinder,Pokémon,Stage 1,swsh7,128,29
g1-38,Diglett,Pokémon,Basic,g1,17,21
sv8pt5-77,Hoothoot,Pokémon,Basic,sv8pt5,,21
sv4-17,Toedscruel,Pokémon,Stage 1,sv4,286,29
swsh4-177,Aegislash V,Pokémon,"Basic,V",swsh4,207,28
dp1-115,Super Scoop Up,Trainer,Item,dp1,298,29
swsh1-204,Morpeko VMAX,Pokémon,VMAX,swsh1,76,20
pl1-75,Grimer,Pokémon,Basic,pl1,293,21
swsh2-45,Palpitoad,Pokémon,Stage 1,swsh2,267,29
ex6-51,Weepinbell,Pokémon,Stage 1,ex6,17,29
ex11-60,Cubone,Pokémon,Basic,ex11,293,21
gym2-56,Sabrina's Hypno,Pokémon,Stage 1,gym2,116,29
swsh35-15,Drednaw VMAX,Pokémon,VMAX,swsh35,207,25
sv5-38,Gouging Fire ex,Pokémon,"Basic,ex,Ancient",sv5,76,14
si1-15,Wartortle,Pokémon,Stage 1,si1,284,13
sm2-126,Hala,Trainer,Supporter,sm2,116,29
swsh10-67,Azelf,Pokémon,Basic,swsh10,256,29
dp1-56,Monferno,Pokémon,Stage 1,dp1,116,29
dp1-79,Combee,Pokémon,Basic,dp1,116,21
sv4pt5-131,Pikachu,Pokémon,Basic,sv4pt5,55,31
swsh1-27,Salandit,Pokémon,Basic,swsh1,172,21
me1-90,Thievul,Pokémon,Stage 1,me1,,21
sv4-49,Golisopod,Pokémon,Stage 1,sv4,214,2
swsh7-7,Leafeon V,Pokémon,"Basic,V",swsh7,76,16
sv4-87,Gimmighoul,Pokémon,Basic,sv4,71,21
base3-12,Moltres,Pokémon,Basic,base3,108,34
svp-154,Indeedee,Pokémon,Basic,svp,,38
sv8pt5-168,Bloodmoon Ursaluna ex,Pokémon,"Basic,ex",sv8pt5,,5
swsh6-218,Melony,Trainer,Supporter,swsh6,256,20
rsv10pt5-37,Swoobat,Pokémon,Stage 1,rsv10pt5,10,29
swsh3-120,Skarmory,Pokémon,Basic,swsh3,81,21
ecard3-13,Jolteon,Pokémon,Stage 1,ecard3,136,2
sv3-50,Tympole,Pokémon,Basic,sv3,371,21
hgss1-89,Bill,Trainer,Supporter,hgss1,116,29
swsh7-175,Glaceon V,Pokémon,"Basic,V",swsh7,304,28
sv4pt5-67,Gholdengo,Pokémon,Stage 1,sv4pt5,108,2
ex7-54,Drowzee,Pokémon,Basic,ex7,198,21
sv3pt5-41,Zubat,Pokémon,Basic,sv3pt5,104,21
swsh8-182,Skarmory,Pokémon,"Basic,Single Strike",swsh8,358,21
pl1-77,Honchkrow G,Pokémon,"Basic,SP",pl1,203,21
bw5-36,Swanna,Pokémon,Stage 1,bw5,71,2
zsv10pt5-88,Servine,Pokémon,Stage 1,zsv10pt5,211,7
sm10-216,Venomoth-GX,Pokémon,"Stage 1,GX",sm10,76,20
ex5-51,Tentacruel,Pokémon,Stage 1,ex5,294,29
neo2-62,Poliwag,Pokémon,Basic,neo2,308,21
swsh8-146,Lucario V,Pokémon,"Basic,V",swsh8,207,16
dp1-25,Dustox,Pokémon,Stage 2,dp1,112,2
det1-15,Snubbull,Pokémon,Basic,det1,220,21
sm4-85,Minccino,Pokémon,Basic,sm4,183,21
neo4-5,Dark Feraligatr,Pokémon,Stage 2,neo4,191,34
swsh1-15,Rillaboom,Pokémon,Stage 2,swsh1,317,2
base6-64,Snorlax,Pokémon,Basic,base6,116,29
dp4-104,Darkrai LV.X,Pokémon,Level-Up,dp4,298,3
sv10-4,Pineco,Pokémon,Basic,sv10,28,21
swsh1-76,Boltund,Pokémon,Stage 1,swsh1,112,34
swshp-SWSH191,Leafeon,Pokémon,Stage 1,swshp,140,38
sm10-218,Blastoise-GX,Pokémon,"Stage 2,GX",sm10,60,20
bw10-71,Kangaskhan,Pokémon,Basic,bw10,112,21
sv3-225,Pidgeot ex,Pokémon,"Stage 2,ex",sv3,245,5
pl1-97,Swablu,Pokémon,Basic,pl1,162,21
zsv10pt5-63,Klinklang,Pokémon,Stage 2,zsv10pt5,74,2
ex7-88,Rocket's Mission,Trainer,Supporter,ex7,116,29
base6-79,Machop,Pokémon,Basic,base6,116,21
bw4-94,Shaymin-EX,Pokémon,"Basic,EX",bw4,76,28
bw5-21,Larvesta,Pokémon,Basic,bw5,112,21
sv3-41,Volcarona,Pokémon,Stage 1,sv3,293,29
sm8-58,Mantine,Pokémon,Basic,sm8,351,29
bw3-44,Yamask,Pokémon,Basic,bw3,198,21
sm8-56,Lapras,Pokémon,Basic,sm8,333,2
sv8pt5-1,Exeggcute,Pokémon,Basic,sv8pt5,,21
swsh8-153,Grapploct,Pokémon,Stage 1,swsh8,224,29
swsh12tg-TG23,Friends in Galar,Trainer,Supporter,swsh12tg,351,28
ex9-97,Raichu ex,Pokémon,"Stage 1,ex",ex9,108,33
sv1-219,Bombirdier,Pokémon,Basic,sv1,322,7
swsh8-70,Basculin,Pokémon,"Basic,Rapid Strike",swsh8,224,21
neo4-74,Mantine,Pokémon,Basic,neo4,293,21
svp-122,Snorlax,Pokémon,Basic,svp,78,38
dp7-30,Tyranitar,Pokémon,Stage 2,dp7,162,2
rsv10pt5-7,Sawsbuck,Pokémon,Stage 1,rsv10pt5,244,29
xy6-40,Absol,Pokémon,Basic,xy6,162,34
sm8-113,Hitmontop,Pokémon,Basic,sm8,129,29
col1-68,Pineco,Pokémon,Basic,col1,271,21
dp2-10,Honchkrow,Pokémon,Stage 1,dp2,205,34
sm8-74,Lanturn,Pokémon,Stage 1,sm8,116,2
xy3-38,Skorupi,Pokémon,Basic,xy3,292,21
sv7-140,Occa Berry,Trainer,Pokémon Tool,sv7,,29
sv10-75,Electrike,Pokémon,Basic,sv10,244,21
sm4-28,Regice,Pokémon,Basic,sm4,117,34
pl4-40,Gulpin,Pokémon,Basic,pl4,34,29
swsh12-171,Chesnaught V,Pokémon,"Basic,V",swsh12,275,28
ex15-20,Mantine δ,Pokémon,Basic,ex15,125,2
mcd11-8,Sandile,Pokémon,Basic,mcd11,116,13
hgss2-50,Larvitar,Pokémon,Basic,hgss2,125,21
dp6-122,Staryu,Pokémon,Basic,dp6,116,21
ex7-21,Delibird,Pokémon,Basic,ex7,43,2
xy6-81,Unfezant,Pokémon,Stage 2,xy6,142,2
xy3-21,Cubchoo,Pokémon,Basic,xy3,215,21
mcd11-3,Tepig,Pokémon,Basic,mcd11,116,13
hgss3-39,Togetic,Pokémon,Stage 1,hgss3,191,29
sv8pt5-33,Espeon,Pokémon,Stage 1,sv8pt5,,2
xyp-XY195,Jirachi,Pokémon,Basic,xyp,116,38
swsh12-168,Regenerative Energy,Energy,Special,swsh12,,29
sv7-16,Lokix,Pokémon,Stage 1,sv7,,21
sm9-165,Gengar & Mimikyu-GX,Pokémon,"Basic,TAG TEAM,GX",sm9,198,28
sm11-123,Meloetta,Pokémon,Basic,sm11,112,2
sv8pt5-20,Goldeen,Pokémon,Basic,sv8pt5,,21
sv8pt5-91,Noivern ex,Pokémon,"Stage 1,ex",sv8pt5,,14
pgo-16,Wartortle,Pokémon,Stage 1,pgo,346,29
swsh2-62,Luxray,Pokémon,Stage 2,swsh2,264,34
rsv10pt5-84,Hilda,Trainer,Supporter,rsv10pt5,156,29
col1-71,Snubbull,Pokémon,Basic,col1,71,21
sm1-15,Lurantis-GX,Pokémon,"Stage 1,GX",sm1,76,10
bw4-14,Moltres,Pokémon,Basic,bw4,232,34
rsv10pt5-167,Keldeo ex,Pokémon,"Basic,ex",rsv10pt5,55,5
base1-46,Charmander,Pokémon,Basic,base1,108,21
ex4-28,Team Aqua's Lanturn,Pokémon,Stage 1,ex4,241,29
neo1-57,Cyndaquil,Pokémon,Basic,neo1,257,21
swsh12pt5-129,Energy Switch,Trainer,Item,swsh12pt5,334,29
pgo-3,Venusaur,Pokémon,Stage 2,pgo,105,34
swshp-SWSH134,Dark Sylveon V,Pokémon,"Basic,V",swshp,66,38
col1-30,Pidgeot,Pokémon,Stage 2,col1,38,2
sm5-12,Carnivine,Pokémon,Basic,sm5,277,21
dc1-9,Team Aqua's Seviper,Pokémon,Basic,dc1,292,21
swsh9tg-TG22,Umbreon V,Pokémon,"Basic,V,Single Strike",swsh9tg,303,16
bw10-31,Tynamo,Pokémon,Basic,bw10,90,21
xy9-19,Slowpoke,Pokémon,Basic,xy9,340,21
swsh10tg-TG29,Ice Rider Calyrex VMAX,Pokémon,VMAX,swsh10tg,76,27
pl3-132,Whismur,Pokémon,Basic,pl3,43,21
svp-58,Iron Bundle,Pokémon,"Basic,Future",svp,14,38
hgss1-106,Blissey,Pokémon,"Stage 1,Prime",hgss1,253,23
swsh7-161,Stormy Mountains,Trainer,Stadium,swsh7,334,29
sm9-77,Kabuto,Pokémon,Stage 1,sm9,254,29
ex2-62,Duskull,Pokémon,Basic,ex2,308,21
sm11-177,Audino,Pokémon,Basic,sm11,254,29
sv4-73,Latios,Pokémon,Basic,sv4,24,2
sma-SV76,Sylveon-GX,Pokémon,"Stage 1,GX",sma,76,35
swsh1-181,Rotom Bike,Trainer,Item,swsh1,76,29
sv7-99,Klink,Pokémon,Basic,sv7,,21
xy12-21,Blastoise-EX,Pokémon,"Basic,EX",xy12,297,33
sv7-65,Alcremie,Pokémon,Stage 1,sv7,,2
swsh9-21,Moltres,Pokémon,Basic,swsh9,143,34
sm9-44,Blitzle,Pokémon,Basic,sm9,340,21
ex9-70,Treecko,Pokémon,Basic,ex9,108,21
sv10-192,Blaziken,Pokémon,Stage 2,sv10,183,7
sm8-93,Wobbuffet,Pokémon,Basic,sm8,184,2
sv5-145,Ciphermaniac's Codebreaking,Trainer,"Supporter,Future",sv5,256,29
pl1-47,Crobat G,Pokémon,"Basic,SP",pl1,258,29
swsh5-70,Marowak,Pokémon,Stage 1,swsh5,304,2
sv5-48,Finizen,Pokémon,Basic,sv5,12,21
sv6-11,Leafeon,Pokémon,Stage 1,sv6,375,29
swsh5-151,Single Strike Urshifu V,Pokémon,"Basic,V,Single Strike",swsh5,73,28
bwp-BW88,Flareon,Pokémon,Stage 1,bwp,114,38
