price_id,variant_id,market_price,date_observed
26370,8721,0.06,2026-01-25
26371,11333,0.24,2026-01-25
26372,14231,0.06,2026-01-25
26373,3919,0.24,2026-01-25
26374,5352,0.06,2026-01-25
26375,12251,0.28,2026-01-25
26376,25747,0.28,2026-01-25
26377,365,0.09,2026-01-25
26378,10112,0.24,2026-01-25
26379,25124,0.05,2026-01-25
26380,26782,0.28,2026-01-25
26381,2084,0.11,2026-01-25
26382,14092,0.25,2026-01-25
26383,15099,0.06,2026-01-25
26384,17463,0.08,2026-01-25
26385,12634,0.22,2026-01-25
26386,5402,0.08,2026-01-25
26387,7783,0.28,2026-01-25
26388,5676,0.34,2026-01-25
26389,14756,0.21,2026-01-25
26390,12624,0.67,2026-01-25
26391,20398,1.35,2026-01-25
26392,26017,0.28,2026-01-25
26393,4340,0.07,2026-01-25
26394,2359,0.09,2026-01-25
26395,19005,0.26,2026-01-25
26396,8729,0.33,2026-01-25
26397,4462,0.09,2026-01-25
26398,17720,0.29,2026-01-25
26399,2556,0.08,2026-01-25
26400,950,0.24,2026-01-25
26401,10656,0.17,2026-01-25
26402,25771,0.33,2026-01-25
26403,23423,0.18,2026-01-25
26404,3034,0.72,2026-01-25
26405,25016,1.28,2026-01-25
26406,20077,0.26,2026-01-25
26407,2877,0.10,2026-01-25
26408,25915,0.22,2026-01-25
26409,25006,0.06,2026-01-25
26410,7713,0.20,2026-01-25
26411,3313,0.05,2026-01-25
26412,21745,0.07,2026-01-25
26413,2323,0.25,2026-01-25
26414,15114,0.34,2026-01-25
26415,16829,0.28,2026-01-25
26416,16854,0.15,2026-01-25
26417,25364,0.74,2026-01-25
26418,6757,1.95,2026-01-25
26419,25449,1.38,2026-01-25
26420,5750,0.27,2026-01-25
26421,11974,0.05,2026-01-25
26422,947,0.07,2026-01-25
26423,11326,0.25,2026-01-25
26424,26646,0.28,2026-01-25
26425,26096,0.10,2026-01-25
26426,19211,0.70,2026-01-25
26427,19107,1.03,2026-01-25
26428,2484,2.45,2026-01-25
26429,13288,0.05,2026-01-25
26430,4217,0.21,2026-01-25
26431,25552,0.27,2026-01-25
26432,10470,0.05,2026-01-25
26433,19797,0.32,2026-01-25
26434,14429,0.06,2026-01-25
26435,6537,0.27,2026-01-25
26436,11641,0.31,2026-01-25
26437,16624,0.79,2026-01-25
26438,18539,1.42,2026-01-25
26439,11841,0.25,2026-01-25
26440,7266,0.13,2026-01-25
26441,3478,0.04,2026-01-25
26442,15988,0.21,2026-01-25
26443,24450,0.22,2026-01-25
26444,25491,0.05,2026-01-25
26445,1727,0.23,2026-01-25
26446,6528,0.05,2026-01-25
26447,6499,0.08,2026-01-25
26448,7035,0.27,2026-01-25
26449,26031,0.06,2026-01-25
26450,20033,0.24,2026-01-25
26451,8342,0.08,2026-01-25
26452,3812,0.30,2026-01-25
26453,17683,0.33,2026-01-25
26454,22916,0.08,2026-01-25
26455,7738,0.26,2026-01-25
26456,6437,0.06,2026-01-25
26457,94,0.25,2026-01-25
26458,1155,0.45,2026-01-25
26459,4378,0.22,2026-01-25
26460,2875,0.10,2026-01-25
26461,24822,0.23,2026-01-25
26462,890,0.09,2026-01-25
26463,7927,0.04,2026-01-25
26464,11970,0.26,2026-01-25
26465,6427,0.08,2026-01-25
26466,5239,0.24,2026-01-25
26467,8204,0.10,2026-01-25
26468,15124,0.29,2026-01-25
26469,23713,0.26,2026-01-25
26470,24728,0.14,2026-01-25
26471,2717,0.33,2026-01-25
26472,9737,0.35,2026-01-25
26473,2076,0.29,2026-01-25
26474,2981,0.10,2026-01-25
26475,7047,0.23,2026-01-25
26476,6599,0.10,2026-01-25
26477,1919,0.31,2026-01-25
26478,3162,0.10,2026-01-25
26479,15011,0.26,2026-01-25
26480,10625,0.10,2026-01-25
26481,21760,0.09,2026-01-25
26482,400,0.26,2026-01-25
26483,4817,0.26,2026-01-25
26484,9296,0.36,2026-01-25
26485,17337,0.23,2026-01-25
26486,15966,0.07,2026-01-25
26487,20980,0.22,2026-01-25
26488,5545,0.04,2026-01-25
26489,26179,0.28,2026-01-25
26490,25279,0.08,2026-01-25
26491,11757,0.23,2026-01-25
26492,6278,0.06,2026-01-25
26493,10230,0.28,2026-01-25
26494,17187,0.27,2026-01-25
26495,232,0.88,2026-01-25
26496,3869,1.43,2026-01-25
26497,12260,0.43,2026-01-25
26498,635,0.26,2026-01-25
26499,10638,0.79,2026-01-25
26500,11929,1.21,2026-01-25
26501,22906,0.88,2026-01-25
26502,8259,5.81,2026-01-25
26503,19800,7.36,2026-01-25
26504,9695,0.73,2026-01-25
26505,13035,1.48,2026-01-25
26506,21551,0.60,2026-01-25
26507,23683,0.25,2026-01-25
26508,8908,0.08,2026-01-25
26509,16341,0.78,2026-01-25
26510,9604,0.71,2026-01-25
26511,945,3.72,2026-01-25
26512,23542,2.67,2026-01-25
26513,24994,0.48,2026-01-25
26514,6453,0.06,2026-01-25
26515,2611,0.24,2026-01-25
26516,24368,0.14,2026-01-25
26517,13616,0.06,2026-01-25
26518,1923,0.23,2026-01-25
26519,23096,0.07,2026-01-25
26520,21948,0.69,2026-01-25
26521,23592,1.32,2026-01-25
26522,9503,0.09,2026-01-25
26523,2343,0.24,2026-01-25
26524,24062,0.77,2026-01-25
26525,11073,0.22,2026-01-25
26526,11199,0.05,2026-01-25
26527,2878,0.08,2026-01-25
26528,16954,0.20,2026-01-25
26529,9689,0.25,2026-01-25
26530,1249,0.10,2026-01-25
26531,11911,0.80,2026-01-25
26532,17303,0.07,2026-01-25
26533,543,0.26,2026-01-25
26534,3723,0.09,2026-01-25
26535,12411,0.19,2026-01-25
26536,3905,0.32,2026-01-25
26537,346,0.27,2026-01-25
26538,7971,0.28,2026-01-25
26539,3700,0.23,2026-01-25
26540,15837,0.06,2026-01-25
26541,5109,0.26,2026-01-25
26542,3811,0.03,2026-01-25
26543,12051,0.27,2026-01-25
26544,21809,0.24,2026-01-25
26545,17887,0.12,2026-01-25
26546,18593,0.11,2026-01-25
26547,16327,0.26,2026-01-25
26548,19794,0.08,2026-01-25
26549,5835,0.25,2026-01-25
26550,2821,0.24,2026-01-25
26551,2799,0.09,2026-01-25
26552,24525,0.07,2026-01-25
26553,15227,0.27,2026-01-25
26554,12797,0.07,2026-01-25
26555,19784,0.26,2026-01-25
26556,1753,0.33,2026-01-25
26557,7395,0.29,2026-01-25
26558,12560,0.28,2026-01-25
26559,15088,0.34,2026-01-25
26560,19123,0.25,2026-01-25
26561,18315,0.05,2026-01-25
26562,23736,0.28,2026-01-25
26563,13259,0.22,2026-01-25
26564,12777,0.29,2026-01-25
26565,22850,0.05,2026-01-25
26566,13953,0.05,2026-01-25
26567,23701,0.22,2026-01-25
26568,682,0.05,2026-01-25
26569,26876,0.24,2026-01-25
26570,10781,0.37,2026-01-25
26571,4014,0.37,2026-01-25
26572,18772,0.25,2026-01-25
26573,23579,0.10,2026-01-25
26574,8442,0.25,2026-01-25
26575,17093,0.06,2026-01-25
26576,15838,0.31,2026-01-25
26577,19148,0.25,2026-01-25
26578,20190,0.07,2026-01-25
26579,18381,0.27,2026-01-25
26580,14382,0.04,2026-01-25
26581,8085,0.40,2026-01-25
26582,15905,0.12,2026-01-25
26583,18168,15.50,2026-01-25
26584,23101,5.37,2026-01-25
26585,9359,6.03,2026-01-25
26586,1408,1.85,2026-01-25
26587,17323,1.62,2026-01-25
26588,21606,2.52,2026-01-25
26589,12724,2.80,2026-01-25
26590,16542,2.47,2026-01-25
26591,22314,2.04,2026-01-25
26592,18252,3.62,2026-01-25
26593,20330,2.29,2026-01-25
26594,7581,4.49,2026-01-25
26595,11794,2.38,2026-01-25
26596,24254,30.89,2026-01-25
26597,26229,1.54,2026-01-25
26598,1640,3.19,2026-01-25
26599,347,5.97,2026-01-25
26600,876,2.09,2026-01-25
26601,20592,14.48,2026-01-25
26602,12932,3.19,2026-01-25
26603,21062,9.86,2026-01-25
26604,16022,5.00,2026-01-25
26605,1746,2.28,2026-01-25
26606,26049,36.29,2026-01-25
26607,21836,3.63,2026-01-25
26608,8769,8.46,2026-01-25
26609,16608,2.71,2026-01-25
26610,19291,1.63,2026-01-25
26611,148,2.80,2026-01-25
26612,1494,4.72,2026-01-25
26613,26276,1.52,2026-01-25
26614,22014,2.64,2026-01-25
26615,17082,5.07,2026-01-25
26616,10002,10.63,2026-01-25
26617,18564,1.80,2026-01-25
26618,15381,6.16,2026-01-25
26619,25201,1.66,2026-01-25
26620,4490,5.55,2026-01-25
26621,16077,1.79,2026-01-25
26622,21514,5.61,2026-01-25
26623,16664,3.11,2026-01-25
26624,319,2.72,2026-01-25
26625,13274,4.25,2026-01-25
26626,6182,20.54,2026-01-25
26627,17965,5.00,2026-01-25
26628,101,3.26,2026-01-25
26629,16080,3.35,2026-01-25
26630,19401,4.24,2026-01-25
26631,23764,55.60,2026-01-25
26632,22905,34.80,2026-01-25
26633,1336,22.80,2026-01-25
26634,4455,41.31,2026-01-25
26635,16787,13.64,2026-01-25
26636,2921,45.61,2026-01-25
26637,11439,31.25,2026-01-25
26638,6452,15.49,2026-01-25
26639,9729,13.53,2026-01-25
26640,19654,174.73,2026-01-25
26641,6526,46.97,2026-01-25
26642,26634,28.48,2026-01-25
26643,11365,5.90,2026-01-25
26644,18258,19.20,2026-01-25
26645,7984,5.85,2026-01-25
26646,11951,43.91,2026-01-25
26647,13533,11.15,2026-01-25
26648,6054,7.70,2026-01-25
26649,23936,7.42,2026-01-25
26650,10238,13.92,2026-01-25
26651,18960,12.84,2026-01-25
26652,15718,30.26,2026-01-25
26653,1525,3.61,2026-01-25
26654,25908,2.84,2026-01-25
26655,9329,2.21,2026-01-25
26656,8106,16.66,2026-01-25
26657,11601,9.79,2026-01-25
26658,23957,1.86,2026-01-25
26659,11156,6.33,2026-01-25
26660,7911,5.28,2026-01-25
26661,7445,3.60,2026-01-25
26662,16067,4.28,2026-01-25
26663,14843,75.42,2026-01-25
26664,12421,82.34,2026-01-25
26665,26645,203.04,2026-01-25
26666,12009,116.63,2026-01-25
26667,15529,0.40,2026-01-25
26668,25203,0.38,2026-01-25
26669,208,0.39,2026-01-25
26670,11122,0.58,2026-01-25
26671,10654,0.62,2026-01-25
26672,21449,8.15,2026-01-25
26673,16000,0.07,2026-01-25
26674,14020,0.12,2026-01-25
26675,18570,0.06,2026-01-25
26676,6314,0.14,2026-01-25
26677,6795,0.21,2026-01-25
26678,21046,0.05,2026-01-25
26679,26038,0.09,2026-01-25
26680,24236,0.12,2026-01-25
26681,14562,0.16,2026-01-25
26682,2754,0.12,2026-01-25
26683,8534,0.15,2026-01-25
26684,15314,0.19,2026-01-25
26685,13250,0.16,2026-01-25
26686,4144,0.06,2026-01-25
26687,4300,0.06,2026-01-25
26688,2270,0.16,2026-01-25
26689,24308,0.17,2026-01-25
26690,306,0.08,2026-01-25
26691,2216,0.14,2026-01-25
26692,3622,0.08,2026-01-25
26693,10287,0.54,2026-01-25
26694,6157,0.18,2026-01-25
26695,23805,0.19,2026-01-25
26696,11193,0.04,2026-01-25
26697,21829,0.17,2026-01-25
26698,12704,0.10,2026-01-25
26699,21524,0.16,2026-01-25
26700,15970,0.05,2026-01-25
26701,16922,0.16,2026-01-25
26702,15250,0.08,2026-01-25
26703,3455,0.15,2026-01-25
26704,13080,0.17,2026-01-25
26705,19487,0.08,2026-01-25
26706,24457,0.08,2026-01-25
26707,9155,0.15,2026-01-25
26708,1186,0.12,2026-01-25
26709,382,0.23,2026-01-25
26710,6544,0.06,2026-01-25
26711,21081,0.13,2026-01-25
26712,19189,0.07,2026-01-25
26713,11223,0.13,2026-01-25
26714,6920,0.11,2026-01-25
26715,20210,0.18,2026-01-25
26716,17247,0.11,2026-01-25
26717,24866,0.07,2026-01-25
26718,17170,0.15,2026-01-25
26719,18352,0.06,2026-01-25
26720,10438,0.17,2026-01-25
26721,26879,0.08,2026-01-25
26722,2767,0.07,2026-01-25
26723,19162,0.14,2026-01-25
26724,12174,0.90,2026-01-25
26725,4696,0.17,2026-01-25
26726,20769,0.05,2026-01-25
26727,8522,0.06,2026-01-25
26728,8118,0.15,2026-01-25
26729,931,0.10,2026-01-25
26730,15549,0.19,2026-01-25
26731,4222,0.06,2026-01-25
26732,5090,0.15,2026-01-25
26733,21481,0.19,2026-01-25
26734,4751,0.09,2026-01-25
26735,20285,0.11,2026-01-25
26736,13194,0.21,2026-01-25
26737,2499,0.06,2026-01-25
26738,21502,0.17,2026-01-25
26739,10858,0.06,2026-01-25
26740,24824,0.16,2026-01-25
26741,17225,0.11,2026-01-25
26742,21,0.06,2026-01-25
26743,9392,0.06,2026-01-25
26744,8813,0.15,2026-01-25
26745,12300,0.04,2026-01-25
26746,12747,0.11,2026-01-25
26747,8851,0.14,2026-01-25
26748,12529,0.05,2026-01-25
26749,728,0.06,2026-01-25
26750,7723,0.19,2026-01-25
26751,2061,0.19,2026-01-25
26752,9272,0.08,2026-01-25
26753,3212,0.16,2026-01-25
26754,25851,0.07,2026-01-25
26755,26733,0.07,2026-01-25
26756,1451,0.14,2026-01-25
26757,20543,0.17,2026-01-25
26758,9418,0.10,2026-01-25
26759,6259,0.07,2026-01-25
26760,15779,0.24,2026-01-25
26761,12554,0.74,2026-01-25
26762,10268,0.16,2026-01-25
26763,5842,0.06,2026-01-25
26764,11814,0.12,2026-01-25
26765,19058,0.07,2026-01-25
26766,15606,0.09,2026-01-25
26767,10726,0.18,2026-01-25
26768,9295,0.26,2026-01-25
26769,5975,0.29,2026-01-25
26770,12678,0.06,2026-01-25
26771,26867,0.15,2026-01-25
26772,9621,0.09,2026-01-25
26773,23703,0.19,2026-01-25
26774,23706,0.31,2026-01-25
26775,1078,0.13,2026-01-25
26776,14510,0.12,2026-01-25
26777,4586,0.08,2026-01-25
26778,13182,0.14,2026-01-25
26779,4273,0.08,2026-01-25
26780,22808,0.20,2026-01-25
26781,11889,0.09,2026-01-25
26782,22762,0.22,2026-01-25
26783,5234,0.11,2026-01-25
26784,12669,0.09,2026-01-25
26785,12119,0.17,2026-01-25
26786,13520,0.07,2026-01-25
26787,3392,0.22,2026-01-25
26788,3545,0.15,2026-01-25
26789,6075,0.05,2026-01-25
26790,10075,0.17,2026-01-25
26791,24071,0.17,2026-01-25
26792,17183,0.14,2026-01-25
26793,16436,0.15,2026-01-25
26794,22856,0.11,2026-01-25
26795,18127,0.12,2026-01-25
26796,19020,0.09,2026-01-25
26797,17034,0.19,2026-01-25
26798,3566,0.17,2026-01-25
26799,10041,0.08,2026-01-25
26800,16333,0.14,2026-01-25
26801,14369,0.08,2026-01-25
26802,22868,0.20,2026-01-25
26803,11778,0.13,2026-01-25
26804,5212,0.13,2026-01-25
26805,24986,0.06,2026-01-25
26806,23823,0.09,2026-01-25
26807,14858,0.21,2026-01-25
26808,18372,0.05,2026-01-25
26809,21048,0.14,2026-01-25
26810,17434,0.64,2026-01-25
26811,25853,0.05,2026-01-25
26812,23428,0.14,2026-01-25
26813,17374,0.06,2026-01-25
26814,7884,0.19,2026-01-25
26815,18327,0.15,2026-01-25
26816,13162,0.04,2026-01-25
26817,20898,0.76,2026-01-25
26818,2993,0.08,2026-01-25
26819,4678,0.16,2026-01-25
26820,14529,0.06,2026-01-25
26821,17525,0.08,2026-01-25
26822,124,0.25,2026-01-25
26823,13695,0.15,2026-01-25
26824,23984,0.10,2026-01-25
26825,4307,0.19,2026-01-25
26826,6669,0.20,2026-01-25
26827,23233,0.09,2026-01-25
26828,20831,0.16,2026-01-25
26829,4245,0.13,2026-01-25
26830,3527,0.21,2026-01-25
26831,22092,0.15,2026-01-25
26832,25508,0.07,2026-01-25
26833,21369,0.15,2026-01-25
26834,17577,0.16,2026-01-25
26835,18301,0.06,2026-01-25
26836,8498,0.13,2026-01-25
26837,25848,0.12,2026-01-25
26838,6972,0.17,2026-01-25
26839,1347,0.06,2026-01-25
26840,15950,0.11,2026-01-25
26841,24364,0.05,2026-01-25
26842,24196,0.62,2026-01-25
26843,24748,0.20,2026-01-25
26844,20765,0.09,2026-01-25
26845,11304,0.12,2026-01-25
26846,4802,0.06,2026-01-25
26847,8360,0.07,2026-01-25
26848,20258,0.15,2026-01-25
26849,21874,0.07,2026-01-25
26850,11252,0.20,2026-01-25
26851,7441,0.07,2026-01-25
26852,3146,0.19,2026-01-25
26853,22488,0.15,2026-01-25
26854,12990,0.06,2026-01-25
26855,23498,0.06,2026-01-25
26856,4171,0.17,2026-01-25
26857,21278,0.20,2026-01-25
26858,17542,0.08,2026-01-25
26859,15392,0.08,2026-01-25
26860,16019,0.16,2026-01-25
26861,20027,0.59,2026-01-25
26862,19715,0.08,2026-01-25
26863,24895,0.13,2026-01-25
26864,24715,0.15,2026-01-25
26865,9294,0.22,2026-01-25
26866,25479,0.15,2026-01-25
26867,18430,0.08,2026-01-25
26868,11960,0.06,2026-01-25
26869,1883,0.15,2026-01-25
26870,24957,0.07,2026-01-25
26871,10477,0.15,2026-01-25
26872,18787,0.13,2026-01-25
26873,24598,0.06,2026-01-25
26874,24877,0.03,2026-01-25
26875,19447,0.12,2026-01-25
26876,3803,0.17,2026-01-25
26877,17397,0.07,2026-01-25
26878,2226,0.05,2026-01-25
26879,26164,0.10,2026-01-25
26880,14635,0.07,2026-01-25
26881,4691,0.11,2026-01-25
26882,18685,0.09,2026-01-25
26883,26374,0.16,2026-01-25
26884,3854,0.05,2026-01-25
26885,15077,0.16,2026-01-25
26886,14469,0.06,2026-01-25
26887,23244,0.09,2026-01-25
26888,4221,0.13,2026-01-25
26889,3167,0.16,2026-01-25
26890,14367,0.19,2026-01-25
26891,20752,0.12,2026-01-25
26892,6711,0.26,2026-01-25
26893,15513,0.13,2026-01-25
26894,24642,0.12,2026-01-25
26895,1464,0.08,2026-01-25
26896,19757,0.16,2026-01-25
26897,6736,0.07,2026-01-25
26898,22141,0.21,2026-01-25
26899,16591,0.36,2026-01-25
26900,17267,0.06,2026-01-25
26901,873,0.17,2026-01-25
26902,1013,0.12,2026-01-25
26903,6243,0.04,2026-01-25
26904,13002,0.06,2026-01-25
26905,20659,0.16,2026-01-25
26906,20049,0.08,2026-01-25
26907,15360,0.17,2026-01-25
26908,5217,0.59,2026-01-25
26909,2726,0.09,2026-01-25
26910,24090,0.15,2026-01-25
26911,24005,0.10,2026-01-25
26912,14417,0.18,2026-01-25
26913,24730,0.54,2026-01-25
26914,17496,0.12,2026-01-25
26915,13595,0.08,2026-01-25
26916,22003,0.10,2026-01-25
26917,21891,0.18,2026-01-25
26918,12087,0.06,2026-01-25
26919,2974,0.14,2026-01-25
26920,9991,0.15,2026-01-25
26921,19192,0.06,2026-01-25
26922,12763,0.05,2026-01-25
26923,21373,0.18,2026-01-25
26924,16217,0.06,2026-01-25
26925,18230,0.08,2026-01-25
26926,13164,0.63,2026-01-25
26927,3775,0.06,2026-01-25
26928,14685,0.10,2026-01-25
26929,16753,0.15,2026-01-25
26930,6121,0.11,2026-01-25
26931,24472,0.15,2026-01-25
26932,18027,0.05,2026-01-25
26933,25473,0.17,2026-01-25
26934,2043,0.06,2026-01-25
26935,8587,0.17,2026-01-25
26936,2205,0.04,2026-01-25
26937,20183,0.16,2026-01-25
26938,7601,0.06,2026-01-25
26939,16226,0.05,2026-01-25
26940,11733,0.16,2026-01-25
26941,23553,0.06,2026-01-25
26942,24675,0.20,2026-01-25
26943,24327,0.11,2026-01-25
26944,18047,0.20,2026-01-25
26945,8523,0.05,2026-01-25
26946,16569,0.17,2026-01-25
26947,26590,0.53,2026-01-25
26948,18005,0.09,2026-01-25
26949,15458,0.12,2026-01-25
26950,5420,0.08,2026-01-25
26951,10882,0.19,2026-01-25
26952,4438,0.07,2026-01-25
26953,15162,0.11,2026-01-25
26954,17268,0.13,2026-01-25
26955,24820,0.09,2026-01-25
26956,5646,0.16,2026-01-25
26957,14531,0.09,2026-01-25
26958,22772,0.19,2026-01-25
26959,22009,0.12,2026-01-25
26960,26432,0.11,2026-01-25
26961,14596,0.08,2026-01-25
26962,7117,0.19,2026-01-25
26963,19934,0.09,2026-01-25
26964,4848,0.11,2026-01-25
26965,20602,0.16,2026-01-25
26966,17347,0.05,2026-01-25
26967,3981,0.19,2026-01-25
26968,10521,0.09,2026-01-25
26969,19668,0.17,2026-01-25
26970,8568,0.50,2026-01-25
26971,9189,0.05,2026-01-25
26972,130,0.17,2026-01-25
26973,8773,0.11,2026-01-25
26974,25064,0.19,2026-01-25
26975,15244,0.07,2026-01-25
26976,8416,0.23,2026-01-25
26977,18470,0.30,2026-01-25
26978,10653,0.15,2026-01-25
26979,13720,0.25,2026-01-25
26980,26625,0.12,2026-01-25
26981,16007,0.11,2026-01-25
26982,7571,0.07,2026-01-25
26983,20848,0.21,2026-01-25
26984,13814,0.10,2026-01-25
26985,13050,0.18,2026-01-25
26986,9851,0.09,2026-01-25
26987,20700,0.04,2026-01-25
26988,23682,0.17,2026-01-25
26989,25634,0.16,2026-01-25
26990,23766,0.04,2026-01-25
26991,15896,2.06,2026-01-25
26992,1087,0.56,2026-01-25
26993,431,0.13,2026-01-25
26994,4640,0.07,2026-01-25
26995,3128,0.13,2026-01-25
26996,6385,0.23,2026-01-25
26997,18816,0.26,2026-01-25
26998,20526,0.12,2026-01-25
26999,20988,0.11,2026-01-25
27000,16614,0.18,2026-01-25
27001,3429,0.15,2026-01-25
27002,3037,0.11,2026-01-25
27003,10926,0.17,2026-01-25
27004,3983,0.24,2026-01-25
27005,8795,0.08,2026-01-25
27006,12585,0.22,2026-01-25
27007,3856,0.18,2026-01-25
27008,18232,0.06,2026-01-25
27009,14330,0.07,2026-01-25
27010,23461,0.20,2026-01-25
27011,1841,0.08,2026-01-25
27012,10452,0.21,2026-01-25
27013,1447,0.13,2026-01-25
27014,13546,0.22,2026-01-25
27015,25126,0.07,2026-01-25
27016,7714,0.15,2026-01-25
27017,19293,0.08,2026-01-25
27018,12649,0.21,2026-01-25
27019,5820,0.12,2026-01-25
27020,25972,0.06,2026-01-25
27021,13895,1.05,2026-01-25
27022,8390,0.21,2026-01-25
27023,12296,0.37,2026-01-25
27024,17676,0.25,2026-01-25
27025,8343,0.39,2026-01-25
27026,25912,0.23,2026-01-25
27027,15887,0.20,2026-01-25
27028,22902,0.07,2026-01-25
27029,27005,0.14,2026-01-25
27030,12677,0.07,2026-01-25
27031,3362,0.11,2026-01-25
27032,23535,0.16,2026-01-25
27033,25749,0.07,2026-01-25
27034,2627,0.07,2026-01-25
27035,26790,0.48,2026-01-25
27036,17967,0.23,2026-01-25
27037,14522,0.21,2026-01-25
27038,10700,0.09,2026-01-25
27039,9299,0.21,2026-01-25
27040,24099,0.11,2026-01-25
27041,27089,0.11,2026-01-25
27042,13117,0.18,2026-01-25
27043,21916,0.09,2026-01-25
27044,13396,0.18,2026-01-25
27045,2874,0.09,2026-01-25
27046,26458,0.17,2026-01-25
27047,4454,0.06,2026-01-25
27048,20029,0.19,2026-01-25
27049,15580,0.17,2026-01-25
27050,9443,0.05,2026-01-25
27051,1302,0.10,2026-01-25
27052,9420,1.21,2026-01-25
27053,13307,0.14,2026-01-25
27054,7667,0.03,2026-01-25
27055,16831,4.75,2026-01-25
27056,21862,0.25,2026-01-25
27057,10910,0.10,2026-01-25
27058,4778,6.67,2026-01-25
27059,9893,3.53,2026-01-25
27060,23383,10.49,2026-01-25
27061,14774,3.69,2026-01-25
27062,1994,10.55,2026-01-25
27063,18304,21.60,2026-01-25
27064,1177,4.71,2026-01-25
27065,20448,4.79,2026-01-25
27066,4260,11.17,2026-01-25
27067,14394,31.01,2026-01-25
27068,25704,8.31,2026-01-25
27069,9593,14.95,2026-01-25
27070,20702,22.90,2026-01-25
27071,17376,29.03,2026-01-25
27072,8361,30.21,2026-01-25
27073,10876,13.16,2026-01-25
27074,1649,3.74,2026-01-25
27075,16347,4.74,2026-01-25
27076,22834,4.55,2026-01-25
27077,4238,3.34,2026-01-25
27078,3654,5.63,2026-01-25
27079,21781,7.53,2026-01-25
27080,8728,4.03,2026-01-25
27081,14624,10.12,2026-01-25
27082,25685,1.14,2026-01-25
27083,4143,7.70,2026-01-25
27084,2301,1.00,2026-01-25
27085,10257,4.18,2026-01-25
27086,10719,2.75,2026-01-25
27087,7802,1.29,2026-01-25
27088,9712,1.44,2026-01-25
27089,9121,1.03,2026-01-25
27090,7294,0.99,2026-01-25
27091,4125,1.27,2026-01-25
27092,19839,1.14,2026-01-25
27093,10835,5.60,2026-01-25
27094,24144,2.37,2026-01-25
27095,15933,2.09,2026-01-25
27096,5108,5.63,2026-01-25
27097,8363,1.60,2026-01-25
27098,27036,3.63,2026-01-25
27099,20201,5.07,2026-01-25
27100,25909,1.33,2026-01-25
27101,18326,5.27,2026-01-25
27102,827,18.75,2026-01-25
27103,16895,53.50,2026-01-25
27104,2826,8.54,2026-01-25
27105,15932,4.23,2026-01-25
27106,9798,16.00,2026-01-25
27107,1328,7.02,2026-01-25
27108,10264,3.72,2026-01-25
27109,5603,6.22,2026-01-25
27110,26256,23.05,2026-01-25
27111,1445,6.87,2026-01-25
27112,5343,9.78,2026-01-25
27113,2965,5.54,2026-01-25
27114,815,5.27,2026-01-25
27115,1957,6.98,2026-01-25
27116,16413,3.74,2026-01-25
27117,12599,8.55,2026-01-25
27118,25282,4.83,2026-01-25
27119,1142,2.59,2026-01-25
27120,16126,0.23,2026-01-25
27121,7769,4.61,2026-01-25
27122,6340,4.53,2026-01-25
27123,12648,2.63,2026-01-25
27124,24375,0.25,2026-01-25
27125,7776,0.95,2026-01-25
27126,5166,2.09,2026-01-25
27127,23247,2.08,2026-01-25
27128,16662,0.65,2026-01-25
27129,3352,4.34,2026-01-25
27130,8629,0.24,2026-01-25
27131,23660,2.00,2026-01-25
27132,22723,4.71,2026-01-25
27133,7076,0.10,2026-01-25
27134,14492,0.04,2026-01-25
27135,9127,0.10,2026-01-25
27136,18108,0.17,2026-01-25
27137,21170,0.06,2026-01-25
27138,22602,0.07,2026-01-25
27139,23537,0.20,2026-01-25
27140,23712,0.12,2026-01-25
27141,23966,0.10,2026-01-25
27142,13034,0.07,2026-01-25
27143,18215,0.55,2026-01-25
27144,8783,0.18,2026-01-25
27145,21821,0.10,2026-01-25
27146,7914,0.22,2026-01-25
27147,8687,0.13,2026-01-25
27148,7542,0.20,2026-01-25
27149,20858,0.11,2026-01-25
27150,616,0.07,2026-01-25
27151,4597,0.16,2026-01-25
27152,15744,0.07,2026-01-25
27153,9800,0.14,2026-01-25
27154,905,0.74,2026-01-25
27155,10490,0.06,2026-01-25
27156,2570,0.17,2026-01-25
27157,5955,0.16,2026-01-25
27158,1754,0.08,2026-01-25
27159,2747,0.08,2026-01-25
27160,15096,0.10,2026-01-25
27161,18288,0.07,2026-01-25
27162,27075,0.14,2026-01-25
27163,15969,0.06,2026-01-25
27164,8330,0.11,2026-01-25
27165,12388,0.11,2026-01-25
27166,12420,0.16,2026-01-25
27167,21229,0.05,2026-01-25
27168,14925,0.12,2026-01-25
27169,18163,0.09,2026-01-25
27170,17717,0.12,2026-01-25
27171,16558,0.15,2026-01-25
27172,14161,0.06,2026-01-25
