issue_id,series_id,issue_number,title,publish_date,cover_price,page_count,notes
2701,28,60,Descent of Steele,1985-04-14,1,24,Controversial issue banned in three states.
2702,277,706,Resurgence of Steele,1964-01-11,0.25,36,Double-sized anniversary issue.
2703,229,786,Vendetta of Morgan,1987-05-19,0.25,48,Controversial issue banned in three states.
2704,18,355,Resurgence of Voss,2019-12-15,4.99,40,Part of a crossover event.
2705,70,233,Inferno of Stone,1967-12-22,2.99,40,Controversial issue banned in three states.
2706,114,466,Reckoning of Morgan,1970-09-22,1.25,28,Controversial issue banned in three states.
2707,49,143,Descent of Flynn,1995-02-14,0.2,80,Landmark story milestone.
2708,215,644,Convergence of Flynn,1987-05-23,1.95,100,Key first appearance issue.
2709,147,118,Dawn of Drake,1957-12-01,3.99,100,Controversial issue banned in three states.
2710,113,271,Legacy of Crane,1946-12-20,0.1,24,Landmark story milestone.
2711,66,249,Resurgence of Steele,2001-03-10,3.99,28,Key first appearance issue.
2712,46,764,Convergence of Stone,1974-03-24,0.25,100,Direct edition only; no newsstand version.
2713,36,92,Fallen of Morgan,1980-09-27,1,80,Part of a crossover event.
2714,6,754,Legacy of Crane,1994-03-01,1.5,36,Low distribution; considered scarce.
2715,160,743,Dawn of Burns,1953-01-25,0.35,32,Contains bonus pin-up gallery.
2716,215,650,Vendetta of Ward,1988-03-24,0.1,28,Reprints classic story with new framing pages.
2717,46,243,Reckoning of Nash,1965-06-20,4.99,36,Low distribution; considered scarce.
2718,252,266,Revelation of Nash,1960-05-04,2.99,28,Contains bonus pin-up gallery.
2719,210,174,Convergence of Flynn,1989-12-22,0.2,32,Contains bonus pin-up gallery.
2720,94,464,Reckoning of Cole,2008-06-02,2.5,48,Direct edition only; no newsstand version.
2721,180,157,Fallen of Holt,2012-11-26,0.15,100,Contains bonus pin-up gallery.
2722,210,559,Fracture of Cole,2018-06-19,1,100,Low distribution; considered scarce.
2723,243,83,Convergence of Hunt,1991-06-24,0.12,36,Part of a crossover event.
2724,8,423,Rising of Cole,2011-10-27,1.25,80,Reprints classic story with new framing pages.
2725,248,150,Fallen of Vale,2013-05-19,1.5,40,High print run; common in collections.
2726,158,315,Legacy of Ward,1947-03-16,0.25,28,Controversial issue banned in three states.
2727,45,653,Legacy of Holt,2001-03-03,1.95,32,Part of a crossover event.
2728,132,177,Reckoning of Ward,1994-07-28,1,40,Landmark story milestone.
2729,64,687,Shattered of Stark,2006-07-15,0.5,80,Double-sized anniversary issue.
2730,42,151,Fracture of Vale,2022-12-16,0.1,48,High print run; common in collections.
2731,158,346,Reborn of Burns,1951-01-21,0.35,28,Double-sized anniversary issue.
2732,265,601,Legacy of Grant,1968-11-14,0.1,48,Direct edition only; no newsstand version.
2733,133,356,Rising of Kane,2001-03-16,0.12,32,Landmark story milestone.
2734,83,380,Vendetta of Stone,2021-07-28,1,28,Controversial issue banned in three states.
2735,127,122,Nemesis of Drake,2008-08-28,1.25,100,Double-sized anniversary issue.
2736,218,246,Oblivion of Steele,2018-01-18,0.2,80,Direct edition only; no newsstand version.
2737,28,208,Convergence of Drake,1983-08-16,0.5,28,Reprints classic story with new framing pages.
2738,229,607,Shattered of Price,1986-05-09,0.12,28,Landmark story milestone.
2739,142,14,Uprising of Burns,1994-09-23,4.99,28,High print run; common in collections.
2740,55,707,Oblivion of Kane,2008-04-21,3.99,80,Direct edition only; no newsstand version.
2741,24,646,Nemesis of Steele,1968-08-02,1.95,100,Key first appearance issue.
2742,260,101,Reborn of Burns,1999-03-07,3.99,80,Part of a crossover event.
2743,187,644,Rising of Voss,1962-03-19,0.5,64,Part of a crossover event.
2744,115,543,Convergence of Kane,1977-04-18,0.1,64,Controversial issue banned in three states.
2745,286,693,Fracture of Cole,2022-11-08,0.1,64,Controversial issue banned in three states.
2746,240,779,Dawn of Vale,2023-05-11,3.99,28,Direct edition only; no newsstand version.
2747,55,29,Descent of Cole,1979-04-15,0.2,100,Contains bonus pin-up gallery.
2748,80,208,Shattered of Hunt,2004-10-27,2.5,40,Contains bonus pin-up gallery.
2749,252,124,Descent of Stone,1974-05-19,4.99,44,High print run; common in collections.
2750,21,430,Descent of Kane,2023-01-07,0.1,32,Low distribution; considered scarce.
2751,281,690,Descent of Nash,2006-05-03,1.95,64,Double-sized anniversary issue.
2752,17,174,Chaos of Burns,1957-08-30,0.5,32,High print run; common in collections.
2753,203,167,Rising of Ward,2002-05-10,0.12,48,Reprints classic story with new framing pages.
2754,196,361,Fracture of Holt,1962-05-15,2.5,64,Key first appearance issue.
2755,200,699,Inferno of Voss,1994-09-12,2.99,100,Landmark story milestone.
2756,126,374,Fallen of Voss,1981-06-25,1.5,24,Landmark story milestone.
2757,209,149,Nemesis of Voss,1992-10-02,0.1,64,Key first appearance issue.
2758,112,373,Dawn of Cole,1964-09-23,1,32,Low distribution; considered scarce.
2759,109,767,Rising of Price,2024-11-18,0.75,100,Controversial issue banned in three states.
2760,148,300,Resurgence of Voss,2008-04-21,0.75,24,Key first appearance issue.
2761,155,757,Legacy of Price,1995-03-15,0.15,24,Part of a crossover event.
2762,118,151,Rising of Nash,1969-02-06,0.15,48,Contains bonus pin-up gallery.
2763,187,398,Vendetta of Ward,1974-05-04,0.75,36,Reprints classic story with new framing pages.
2764,169,318,Descent of Voss,2002-06-09,0.15,24,Part of a crossover event.
2765,9,780,Chaos of Stark,1969-08-28,2.99,40,Controversial issue banned in three states.
2766,252,600,Legacy of Kane,1968-05-04,1.5,64,High print run; common in collections.
2767,283,329,Rising of Steele,1972-10-12,0.15,64,Contains bonus pin-up gallery.
2768,169,138,Revelation of Hunt,1996-06-01,1.95,100,Contains bonus pin-up gallery.
2769,260,350,Inferno of Holt,1984-10-31,0.25,48,Key first appearance issue.
2770,237,233,Nemesis of Morgan,2019-11-26,0.25,40,Low distribution; considered scarce.
2771,223,791,Chaos of Crane,1969-04-18,3.99,64,Controversial issue banned in three states.
2772,19,67,Fracture of Kane,1980-01-12,0.1,64,High print run; common in collections.
2773,32,475,Rising of Nash,1961-03-20,2.5,40,Contains bonus pin-up gallery.
2774,273,771,Revelation of Stark,1996-07-11,0.12,36,Landmark story milestone.
2775,250,315,Revelation of Cole,1987-07-26,0.1,32,Contains bonus pin-up gallery.
2776,152,309,Resurgence of Flynn,1961-07-16,3.99,32,Direct edition only; no newsstand version.
2777,26,577,Convergence of Flynn,2015-11-28,1,48,Double-sized anniversary issue.
2778,207,462,Convergence of Grant,1999-08-14,1.25,24,Contains bonus pin-up gallery.
2779,214,257,Fallen of Morgan,1942-10-22,3.99,48,High print run; common in collections.
2780,74,70,Uprising of Flynn,2021-05-12,0.5,80,Direct edition only; no newsstand version.
2781,244,709,Fallen of Nash,2015-09-25,0.25,36,Double-sized anniversary issue.
2782,221,487,Shattered of Drake,1985-10-29,2.99,24,Low distribution; considered scarce.
2783,265,403,Reborn of Vale,1990-12-13,0.35,24,Part of a crossover event.
2784,190,266,Reckoning of Nash,2020-08-21,0.1,80,Reprints classic story with new framing pages.
2785,75,205,Reborn of Crane,1992-04-10,0.15,44,Reprints classic story with new framing pages.
2786,231,264,Reckoning of Flynn,1994-03-31,0.5,44,Direct edition only; no newsstand version.
2787,231,755,Oblivion of Cole,1977-08-04,3.99,64,Part of a crossover event.
2788,177,163,Legacy of Voss,1996-06-04,0.1,36,Double-sized anniversary issue.
2789,133,186,Oblivion of Stone,2002-08-26,2.5,32,Contains bonus pin-up gallery.
2790,106,62,Convergence of Cross,2001-01-08,0.25,64,Landmark story milestone.
2791,55,77,Fracture of Nash,2009-04-29,4.99,48,Reprints classic story with new framing pages.
2792,62,110,Legacy of Cross,1944-05-18,0.12,40,Controversial issue banned in three states.
2793,279,117,Vendetta of Holt,1962-05-06,2.5,100,Double-sized anniversary issue.
2794,120,384,Convergence of Kane,1982-09-23,2.99,100,Key first appearance issue.
2795,107,184,Convergence of Morgan,2002-02-10,0.35,48,Reprints classic story with new framing pages.
2796,282,98,Chaos of Cross,1976-08-15,2.5,40,Contains bonus pin-up gallery.
2797,40,433,Descent of Morgan,1945-05-05,0.15,64,Contains bonus pin-up gallery.
2798,10,222,Shadows of Ward,2024-05-04,0.5,64,Key first appearance issue.
2799,176,34,Vendetta of Hunt,2010-01-23,0.5,36,Controversial issue banned in three states.
2800,212,470,Convergence of Holt,2018-12-03,1,48,Reprints classic story with new framing pages.
2801,115,116,Fracture of Cross,2023-07-05,1,64,Direct edition only; no newsstand version.
2802,124,569,Reckoning of Grant,1961-07-17,0.75,100,Key first appearance issue.
2803,204,333,Chaos of Drake,2001-12-18,0.35,44,Reprints classic story with new framing pages.
2804,282,112,Shattered of Vale,1990-07-31,0.75,32,Contains bonus pin-up gallery.
2805,81,506,Convergence of Grant,2015-07-03,0.15,32,Reprints classic story with new framing pages.
2806,61,228,Inferno of Drake,1986-09-11,1.25,100,Direct edition only; no newsstand version.
2807,31,441,Legacy of Fox,2013-10-24,2.5,44,Controversial issue banned in three states.
2808,233,567,Vendetta of Nash,2016-12-06,0.5,100,Contains bonus pin-up gallery.
2809,136,767,Reborn of Nash,2021-06-30,0.1,64,Key first appearance issue.
2810,259,446,Vendetta of Morgan,2019-04-01,2.99,64,Part of a crossover event.
2811,212,23,Convergence of Drake,2019-12-10,0.1,28,Reprints classic story with new framing pages.
2812,88,48,Convergence of Cross,2011-05-07,0.15,44,Low distribution; considered scarce.
2813,122,34,Chaos of Holt,1999-08-06,0.12,100,High print run; common in collections.
2814,89,357,Uprising of Vale,2015-11-18,0.5,32,Key first appearance issue.
2815,86,367,Shadows of Drake,2008-12-22,0.25,44,Part of a crossover event.
2816,177,61,Rising of Price,2023-04-15,0.75,44,Low distribution; considered scarce.
2817,169,700,Dawn of Vale,2024-03-15,2.5,100,Double-sized anniversary issue.
2818,284,292,Uprising of Price,2017-07-27,0.5,36,High print run; common in collections.
2819,84,253,Nemesis of Cross,1958-04-21,2.99,32,Key first appearance issue.
2820,276,356,Reborn of Grant,1969-08-07,0.75,28,Controversial issue banned in three states.
2821,138,277,Shadows of Cross,2012-07-11,0.12,64,Part of a crossover event.
2822,202,627,Shattered of Price,2018-10-04,0.25,24,Landmark story milestone.
2823,74,509,Nemesis of Stone,2018-09-21,0.15,64,Contains bonus pin-up gallery.
2824,159,381,Chaos of Cross,1969-03-09,0.15,24,Direct edition only; no newsstand version.
2825,94,794,Chaos of Voss,2010-09-04,0.5,64,Part of a crossover event.
2826,51,136,Convergence of Ward,2022-02-22,3.99,28,High print run; common in collections.
2827,52,382,Revelation of Ward,2018-10-20,0.25,48,Low distribution; considered scarce.
2828,243,155,Resurgence of Ward,1988-02-23,1,48,Landmark story milestone.
2829,73,636,Legacy of Kane,1956-02-21,3.99,36,Key first appearance issue.
2830,3,676,Descent of Holt,1948-02-08,1.5,32,Low distribution; considered scarce.
2831,32,171,Rising of Voss,1954-04-15,1.95,36,Part of a crossover event.
2832,182,326,Rising of Holt,1953-11-22,0.5,32,Landmark story milestone.
2833,298,108,Vendetta of Vale,1957-03-05,0.12,80,Contains bonus pin-up gallery.
2834,249,473,Fallen of Holt,2022-08-18,3.99,100,Controversial issue banned in three states.
2835,192,760,Chaos of Steele,2002-07-13,0.25,28,Double-sized anniversary issue.
2836,280,726,Chaos of Flynn,2008-08-06,0.2,100,Controversial issue banned in three states.
2837,4,791,Descent of Stark,1973-11-06,4.99,24,Direct edition only; no newsstand version.
2838,253,392,Reborn of Stone,1990-03-22,0.5,36,Controversial issue banned in three states.
2839,286,363,Rising of Nash,2020-08-23,0.12,32,Part of a crossover event.
2840,240,682,Vendetta of Crane,2023-01-16,1,24,Double-sized anniversary issue.
2841,171,368,Resurgence of Cole,2020-04-17,0.5,80,Controversial issue banned in three states.
2842,165,448,Oblivion of Steele,1982-12-03,2.5,32,Key first appearance issue.
2843,261,408,Oblivion of Steele,1958-12-21,0.35,44,Low distribution; considered scarce.
2844,111,799,Eclipse of Nash,1973-09-01,0.15,100,Direct edition only; no newsstand version.
2845,87,163,Convergence of Cross,2018-10-31,1.95,24,Landmark story milestone.
2846,274,362,Nemesis of Cross,2004-01-22,1.25,64,Controversial issue banned in three states.
2847,283,194,Reborn of Holt,1973-08-12,0.35,24,Landmark story milestone.
2848,87,252,Chaos of Voss,1983-08-01,1.25,100,Reprints classic story with new framing pages.
2849,90,12,Reckoning of Price,2003-08-25,2.99,48,Controversial issue banned in three states.
2850,228,138,Legacy of Ward,1989-10-13,0.1,40,Part of a crossover event.
2851,27,370,Legacy of Stone,1998-01-10,0.35,28,Contains bonus pin-up gallery.
2852,146,41,Reckoning of Vale,2021-08-18,0.15,24,Landmark story milestone.
2853,295,252,Inferno of Stone,1943-03-26,0.35,32,Controversial issue banned in three states.
2854,153,96,Shadows of Hunt,1973-03-14,0.75,48,Key first appearance issue.
2855,24,22,Resurgence of Steele,1970-05-09,3.99,64,Key first appearance issue.
2856,165,288,Nemesis of Kane,1981-03-30,2.99,24,Contains bonus pin-up gallery.
2857,224,401,Vendetta of Stone,1997-10-27,1.95,24,Key first appearance issue.
2858,294,234,Fracture of Cross,2013-08-26,0.5,40,Direct edition only; no newsstand version.
2859,47,436,Fallen of Vale,1978-06-29,0.2,36,High print run; common in collections.
2860,211,13,Shattered of Holt,1958-04-15,1.25,28,Direct edition only; no newsstand version.
2861,154,205,Rising of Ward,1997-02-26,1.95,40,Low distribution; considered scarce.
2862,60,202,Fracture of Cross,1968-05-25,3.99,64,Direct edition only; no newsstand version.
2863,268,489,Legacy of Drake,1992-01-22,2.99,36,Low distribution; considered scarce.
2864,150,639,Dawn of Holt,2004-01-29,2.99,28,Contains bonus pin-up gallery.
2865,168,103,Resurgence of Grant,1982-04-05,3.99,24,Landmark story milestone.
2866,254,631,Reborn of Stone,2012-10-19,0.35,40,Controversial issue banned in three states.
2867,22,294,Descent of Vale,1965-07-26,3.99,40,Low distribution; considered scarce.
2868,137,788,Oblivion of Cross,1949-06-09,0.75,40,Part of a crossover event.
2869,220,344,Uprising of Cole,2005-07-07,2.5,100,Low distribution; considered scarce.
2870,230,780,Reckoning of Cross,1972-10-15,1.95,40,Double-sized anniversary issue.
2871,190,388,Fallen of Crane,2020-07-12,0.12,40,Contains bonus pin-up gallery.
2872,89,529,Legacy of Holt,2016-02-10,0.15,24,Key first appearance issue.
2873,174,513,Eclipse of Flynn,2016-08-20,4.99,40,Controversial issue banned in three states.
2874,47,744,Chaos of Vale,1978-03-11,1.5,100,Reprints classic story with new framing pages.
2875,9,596,Revelation of Stark,1967-09-24,0.15,40,Direct edition only; no newsstand version.
2876,26,501,Legacy of Kane,2016-09-16,1.25,36,Contains bonus pin-up gallery.
2877,259,269,Chaos of Stone,2018-09-20,3.99,24,Direct edition only; no newsstand version.
2878,193,556,Fracture of Nash,2005-09-11,2.99,40,Direct edition only; no newsstand version.
2879,240,696,Nemesis of Vale,2020-09-26,2.5,80,Landmark story milestone.
2880,189,711,Shadows of Cole,2021-05-01,1.95,80,Reprints classic story with new framing pages.
2881,293,62,Fallen of Fox,2012-05-17,4.99,32,Reprints classic story with new framing pages.
2882,57,796,Resurgence of Burns,1996-06-30,1.5,24,Contains bonus pin-up gallery.
2883,288,21,Vendetta of Vale,2007-04-10,1.95,48,Direct edition only; no newsstand version.
2884,18,38,Revelation of Vale,2017-10-14,3.99,40,Direct edition only; no newsstand version.
2885,261,217,Reckoning of Ward,1958-07-06,4.99,64,High print run; common in collections.
2886,12,483,Rising of Grant,1997-02-23,0.25,32,Controversial issue banned in three states.
2887,216,487,Reborn of Holt,1982-10-24,0.15,100,Key first appearance issue.
2888,263,521,Resurgence of Crane,2005-07-25,1.5,36,Double-sized anniversary issue.
2889,169,613,Dawn of Ward,2022-05-02,4.99,36,Reprints classic story with new framing pages.
2890,213,312,Convergence of Cole,2016-04-17,4.99,48,Key first appearance issue.
2891,162,331,Reckoning of Burns,1966-04-20,0.25,32,Landmark story milestone.
2892,234,269,Descent of Crane,1990-05-01,0.15,80,Direct edition only; no newsstand version.
2893,227,417,Nemesis of Stone,1943-05-03,0.35,24,Landmark story milestone.
2894,206,167,Reborn of Morgan,1989-04-12,4.99,36,Reprints classic story with new framing pages.
2895,298,786,Resurgence of Price,1951-12-28,0.15,100,Double-sized anniversary issue.
2896,82,123,Descent of Steele,1985-01-03,2.99,44,High print run; common in collections.
2897,120,93,Fracture of Morgan,1992-05-26,2.99,40,Reprints classic story with new framing pages.
2898,135,415,Reborn of Burns,2018-12-04,0.35,24,High print run; common in collections.
2899,275,90,Revelation of Flynn,1987-01-12,1.25,100,Key first appearance issue.
2900,58,368,Reborn of Price,2005-04-28,2.99,64,Key first appearance issue.
2901,195,66,Shattered of Flynn,1990-02-12,3.99,36,Key first appearance issue.
